"","cps19_ResponseId","ethnicity","own_residence","cps19_income_cat","cps19_education","cps19_bornin_canada","education","language","votechoice","age_bracket","province"
"14166","R_2Cmh0oUhXV7ZoXv","Canadian",0,3,10,1,"Postgrad","English",1,"25-34","Quebec"
"14167","R_Oj8HVOmUvInUgBX","Canadian",0,3,5,1,"High school","English_and_French",4,"25-34","Quebec"
"14168","R_smLMh4yfcjW5r9L","French",1,3,5,1,"High school","French",2,"35-44","Quebec"
"14169","R_3EyVj8335by5q0Z","Chinese",1,9,9,2,"Bachelors","English",3,"45-54","Ontario"
"14170","R_3p3VooPc5nE7bqD","Canadian",1,6,8,2,"Bachelors","French",1,"25-34","Quebec"
"14171","R_1oke9KFTcKH8hLv","English",1,2,5,1,"High school","English",2,"35-44","Ontario"
"14172","R_2rSWU12NTqlnON9","Canadian",1,3,9,2,"Bachelors","English",2,"65-74","British Columbia"
"14173","R_2XonP2REwMxpaqo","English",0,3,6,1,"College/Trades","English",2,"45-54","Newfoundland and Labrador"
"14174","R_O2uFo52WNTwzsI1","English",1,4,4,1,"No degree/ diploma","English",3,"55-64","Ontario"
"14175","R_2f7Cpy4pVwMGigY","Canadian",1,4,10,2,"Postgrad","English",1,"25-34","Ontario"
"14176","R_2sSayFR5zAdZiwb","English",1,9,7,1,"College/Trades","English",1,"55-64","Ontario"
"14177","R_XQV82TEQpr0NFTj","First Nations",1,4,9,1,"Bachelors","English",1,"35-44","Alberta"
"14178","R_1gSV3hUlAKhla0F","English",0,3,6,1,"College/Trades","English_and_French",2,"35-44","New Brunswick"
"14179","R_3fV6JfZOSEPo2gk","Scottish",0,2,7,1,"College/Trades","English",1,"35-44","Ontario"
"14180","R_1pKiopVDpGxFqsG","Canadian",0,2,5,1,"High school","English",3,"25-34","Ontario"
"14181","R_sjQiegQIzL4vm7L","Chinese",1,7,9,2,"Bachelors","English",2,"35-44","Ontario"
"14182","R_2rJCy0lmGzi5ua1","Canadian",1,3,7,1,"College/Trades","English_and_French",2,"65-74","Ontario"
"14183","R_2B8xc9xSmdI05u5","English",1,5,9,1,"Bachelors","English",2,"35-44","New Brunswick"
"14184","R_yWNoZF0szIRHyQ9","English",1,3,6,1,"College/Trades","English",2,"45-54","Alberta"
"14185","R_27qfxE3fPwhXOwK","English",1,3,7,1,"College/Trades","English",1,"55-64","Ontario"
"14186","R_2xDUrYI7tJUQu1l","French",1,6,9,1,"Bachelors","English_and_French",1,"45-54","Ontario"
"14187","R_3OqWysObov2N01A","Canadian",1,4,9,1,"Bachelors","English",2,"35-44","Ontario"
"14188","R_2OZlf1WJfOxVBLy","Canadian",0,2,6,1,"College/Trades","English",3,"18-24","Ontario"
"14189","R_PY8PeGQRE9fYGCl","English",1,5,7,1,"College/Trades","English",2,"25-34","Alberta"
"14190","R_3NRh8IHnLYjYPUt","Canadian",0,3,6,1,"College/Trades","French",2,"55-64","Quebec"
"14191","R_3kI25OtLtwkGaYO","Canadian",1,2,9,1,"Bachelors","English",3,"25-34","Ontario"
"14192","R_2B8Vrr8m2pVfBAV","Canadian",1,9,7,1,"College/Trades","English",2,"35-44","Maintoba"
"14193","R_1d6Jl7U63xxHyoj","Canadian",0,4,9,2,"Bachelors","English",3,"35-44","Ontario"
"14194","R_29jnK5fNg1oxDQq","Chinese",1,3,9,1,"Bachelors","Neither",1,"55-64","Ontario"
"14195","R_3KVhxNynGx6CKzL","Canadian",1,9,8,1,"Bachelors","English",2,"35-44","Ontario"
"14196","R_1pQcjOHeNHIGM2D","Canadian",1,3,8,1,"Bachelors","English",5,"25-34","Maintoba"
"14197","R_YS07SwwcTdQeLjr","Canadian",1,6,9,1,"Bachelors","French",1,"45-54","Quebec"
"14198","R_yNG9tTBK9HSCggN","English",1,2,3,1,"No degree/ diploma","English",1,"75+","New Brunswick"
"14199","R_3pnn2euyYgVf05z","Scottish",1,2,5,1,"High school","English_and_French",2,"55-64","Ontario"
"14200","R_DeOE1uFuNVZpZy9","Canadian",1,3,4,1,"No degree/ diploma","English_and_French",5,"18-24","Nova Scoita"
"14201","R_31QNyUslk3EBy9y","Canadian",1,4,7,1,"College/Trades","English",5,"25-34","Ontario"
"14202","R_2ylJbFsKnbmY4XC","Canadian",0,6,7,1,"College/Trades","English_and_French",5,"25-34","Ontario"
"14203","R_3e8eSqQNCGird6j","Canadian",1,4,10,1,"Postgrad","English",3,"25-34","Ontario"
"14204","R_3hrMmfKWV15wz3l","Canadian",0,4,9,2,"Bachelors","English",3,"45-54","Ontario"
"14205","R_NVnnIND8NYYVv4R","Canadian",1,2,9,1,"Bachelors","English",1,"65-74","Ontario"
"14206","R_9Hc7CO8vDTUjLP3","German",0,8,5,1,"High school","English",2,"55-64","Ontario"
"14207","R_A6byyzitmq86Kzv","Canadian",0,3,9,2,"Bachelors","English",1,"35-44","Ontario"
"14208","R_20TCEo1BuWTtGwY","English",0,6,9,1,"Bachelors","English_and_French",2,"35-44","Ontario"
"14209","R_3JxRT3xa02HeFeT","Italian",1,5,9,1,"Bachelors","English",2,"35-44","Alberta"
"14210","R_3QGnsD8ohpHRXME","English",1,2,7,1,"College/Trades","English",3,"45-54","British Columbia"
"14211","R_ALlKwRTIWes73W1","Canadian",0,9,8,1,"Bachelors","English",2,"45-54","Ontario"
"14212","R_4MwNKw4fhVuIgJr","Canadian",0,2,7,1,"College/Trades","English_and_French",5,"55-64","Ontario"
"14213","R_3qCHQBf2TLd8kI9","Canadian",0,4,5,2,"High school","English",2,"25-34","Alberta"
"14214","R_3HoAZhph1W7KbQA","Indian",0,4,7,2,"College/Trades","English",1,"35-44","Ontario"
"14215","R_3iExtXJfJlBhJa5","English",1,3,9,1,"Bachelors","English",3,"35-44","Ontario"
"14216","R_26mXvYiRGKk6xtH","Canadian",1,8,9,2,"Bachelors","Neither",1,"25-34","Quebec"
"14217","R_3m4aGXb68eXlG5O","Canadian",1,4,10,1,"Postgrad","English_and_French",2,"35-44","Alberta"
"14218","R_114T4Sj0rwq88jr","Canadian",0,4,5,1,"High school","English",1,"55-64","Ontario"
"14219","R_8eQp1PMPYgbsCTD","Canadian",1,6,9,1,"Bachelors","English",1,"45-54","Ontario"
"14220","R_3h5dLIkNaw2dUUE","Chinese",1,5,9,2,"Bachelors","Neither",2,"55-64","Alberta"
"14221","R_1ptkgeVhpRWVu8x","English",1,4,5,1,"High school","English",2,"45-54","Alberta"
"14222","R_1drSEb0Wcqqy4yn","English",1,2,6,1,"College/Trades","English_and_French",2,"25-34","Ontario"
"14223","R_2zD6vZBgrlETcRU","Chinese",1,4,8,1,"Bachelors","English",2,"35-44","British Columbia"
"14224","R_2s5XdRuK54zTw9v","Canadian",1,3,5,1,"High school","French",2,"45-54","Quebec"
"14225","R_2WIMKgMrcQQ9EPj","Canadian",0,7,9,2,"Bachelors","English",1,"45-54","British Columbia"
"14226","R_2aQukw6gfkzIzQQ","Canadian",0,3,7,1,"College/Trades","English",3,"45-54","Ontario"
"14227","R_3HYUfxMeSGU3T6l","Canadian",0,5,9,1,"Bachelors","English_and_French",1,"25-34","Ontario"
"14228","R_2f2oFRehxD8aNBq","Canadian",1,3,8,2,"Bachelors","Neither",2,"65-74","Ontario"
"14229","R_2zLUnFouWpObbO1","Italian",1,9,9,1,"Bachelors","English",1,"35-44","Ontario"
"14230","R_24r6bpqAhz14NUa","Canadian",0,4,7,1,"College/Trades","French",4,"35-44","Quebec"
"14231","R_1C2qq8KhExEWpFf","Canadian",1,2,4,1,"No degree/ diploma","English_and_French",4,"25-34","Quebec"
"14232","R_1ltpoyCtVVzHmO0","Canadian",1,4,6,1,"College/Trades","English",2,"35-44","Alberta"
"14233","R_3rNImZpL6To9G4d","Canadian",1,8,10,1,"Postgrad","French",1,"25-34","Quebec"
"14234","R_3lKsuEzYPw6QolM","English",1,9,9,1,"Bachelors","English",2,"45-54","Alberta"
"14235","R_27asKPJ5BS1LvVz","Canadian",1,3,8,1,"Bachelors","French",1,"65-74","Quebec"
"14236","R_3hxYRI2EzWIvwPc","French",0,3,9,1,"Bachelors","English",1,"35-44","Ontario"
"14237","R_241PYNSCfplp1u1","Italian",1,9,7,1,"College/Trades","English",3,"35-44","Ontario"
"14238","R_eS871BkCxOdV0Xf","Canadian",0,6,11,1,"Postgrad","French",4,"25-34","Quebec"
"14239","R_DNn1DuvSEXTct0Z","Canadian",0,2,8,1,"Bachelors","Neither",5,"25-34","British Columbia"
"14240","R_3s7HRA7hq9Dw8hR","Canadian",0,3,6,1,"College/Trades","English_and_French",4,"55-64","Quebec"
"14241","R_1GOfT3w2uHmPifi","Canadian",1,6,1,1,"No degree/ diploma","English",6,"25-34","British Columbia"
"14242","R_27DchHMA4pncnjn","Scottish",1,4,4,1,"No degree/ diploma","English",1,"65-74","Ontario"
"14243","R_1PXWT01uFSCcEvh","Chinese",0,4,9,1,"Bachelors","English_and_French",3,"18-24","Ontario"
"14244","R_3oMDtgpFLTRNUV6","Canadian",1,3,7,1,"College/Trades","French",4,"45-54","Quebec"
"14245","R_1jy2S4SKsaRrGBv","Canadian",1,4,9,1,"Bachelors","English",1,"55-64","British Columbia"
"14246","R_1jVvow8x2SyQzdU","Chinese",1,5,9,1,"Bachelors","English",2,"25-34","Ontario"
"14247","R_3I0HkDCLhcxhUfe","Canadian",1,6,11,2,"Postgrad","French",1,"35-44","Quebec"
"14248","R_2y7NghXVktPWxni","Canadian",1,2,7,1,"College/Trades","French",5,"55-64","Quebec"
"14249","R_338w6LQ501Xq3ff","English",1,5,7,1,"College/Trades","English",2,"25-34","Ontario"
"14250","R_3pcgZAOtaZJSKZf","Canadian",1,6,9,1,"Bachelors","English",2,"55-64","Saskatchewan"
"14251","R_3fNOv3n0aINqopd","Irish",1,6,9,1,"Bachelors","English",2,"65-74","Ontario"
"14252","R_wS3c9yQqhKZxM5z","Canadian",1,3,9,1,"Bachelors","English",1,"65-74","Ontario"
"14253","R_2SCcnv1349K4zGt","First Nations",1,3,5,1,"High school","English_and_French",2,"25-34","Quebec"
"14254","R_3Hvu4pLjtg2VGHC","Canadian",1,3,8,1,"Bachelors","English",1,"75+","Maintoba"
"14255","R_8hWuLogQmUbomaJ","German",1,4,7,1,"College/Trades","English",1,"55-64","Alberta"
"14256","R_3p39J1PIhS2dsmy","Canadian",1,6,8,1,"Bachelors","English",6,"25-34","Alberta"
"14257","R_2WUuZwi0s1f6WHI","French",1,7,11,2,"Postgrad","English_and_French",3,"65-74","Quebec"
"14258","R_2ToO49OaxHNZKKh","Canadian",0,4,9,1,"Bachelors","English",1,"25-34","Ontario"
"14259","R_39SQu2WGepXnDqx","Canadian",0,5,7,2,"College/Trades","English",2,"45-54","Ontario"
"14260","R_b2TdO1p08TQPXYB","English",1,2,5,1,"High school","English",2,"25-34","Maintoba"
"14261","R_10pmAHpyDk5Z5N8","German",1,3,7,1,"College/Trades","English",6,"45-54","Saskatchewan"
"14262","R_3MR1b5dKNmwLQfV","Canadian",1,2,5,1,"High school","English",1,"25-34","Ontario"
"14263","R_1lbDnJ5fTVkM0mZ","Canadian",1,2,7,1,"College/Trades","French",3,"18-24","Quebec"
"14264","R_2ZCV1KCQFT5XgLM","Chinese",1,9,9,1,"Bachelors","English_and_French",1,"45-54","Ontario"
"14265","R_2f87slDqQX9ziET","Chinese",1,4,9,2,"Bachelors","Neither",3,"35-44","British Columbia"
"14266","R_7PdXSb9vhImhPDb","Canadian",1,4,7,1,"College/Trades","English",1,"45-54","Ontario"
"14267","R_1F4a2ifyucogtCY","English",1,5,5,1,"High school","English",2,"18-24","Alberta"
"14268","R_27KwSBimxAFS20r","Canadian",1,6,9,2,"Bachelors","Neither",1,"65-74","British Columbia"
"14269","R_OO2eQF8lbAbAjbr","Canadian",1,3,6,1,"College/Trades","English",3,"55-64","Alberta"
"14270","R_9N55w642aIJE9zP","English",1,7,8,1,"Bachelors","English",2,"55-64","Ontario"
"14271","R_2xDmEVxqsXYDbS9","Canadian",0,2,7,1,"College/Trades","English",2,"35-44","Saskatchewan"
"14272","R_21sMZWdNxV2uy1J","Canadian",1,9,6,1,"College/Trades","English_and_French",5,"18-24","Ontario"
"14273","R_3hgbhAyyeK6kwT6","Canadian",0,5,5,1,"High school","French",1,"55-64","British Columbia"
"14274","R_2cdy6IdBVmvcmKP","English",0,4,7,1,"College/Trades","English",3,"35-44","Ontario"
"14275","R_1H0Eb3FtYChA2Lt","German",1,4,9,1,"Bachelors","English",3,"45-54","Alberta"
"14276","R_3JLgPdGtbczJf1R","English",0,2,6,1,"College/Trades","English",1,"25-34","Ontario"
"14277","R_3Eb9F9BsyXbOjgK","Canadian",0,7,6,1,"College/Trades","English",1,"35-44","British Columbia"
"14278","R_sbBeprBfV9I163T","Canadian",0,8,9,1,"Bachelors","English_and_French",1,"35-44","Ontario"
"14279","R_2CB3ySIUXkmlH3a","Canadian",1,6,7,1,"College/Trades","English_and_French",1,"45-54","Quebec"
"14280","R_1mE4Q0OgmTkf7rV","Canadian",0,2,9,1,"Bachelors","English",1,"45-54","Newfoundland and Labrador"
"14281","R_2bZgHgYT6TO0QJM","Chinese",1,5,9,2,"Bachelors","Neither",2,"45-54","Ontario"
"14282","R_3MyRF23Y2pBP5V3","Canadian",1,6,6,1,"College/Trades","English",1,"35-44","Ontario"
"14283","R_2VrpLVyVyo0W2bz","Canadian",1,5,11,1,"Postgrad","English",3,"65-74","Alberta"
"14284","R_WkrInYf6BWTtzhL","First Nations",0,8,1,1,"No degree/ diploma","French",1,"25-34","Quebec"
"14285","R_yOLM9EIUhsK9Wh3","Indian",1,4,10,1,"Postgrad","English",1,"35-44","Ontario"
"14286","R_1nN54UvkdMNr9Rf","Scottish",1,5,6,1,"College/Trades","English",2,"65-74","Alberta"
"14287","R_3lMsmN7kYmjgPOJ","Canadian",0,3,8,1,"Bachelors","English",3,"35-44","Alberta"
"14288","R_VOv60H9br64EPS1","First Nations",0,3,5,1,"High school","English",3,"25-34","Saskatchewan"
"14289","R_yyDDephfG1hdgvn","First Nations",1,2,7,1,"College/Trades","English",3,"25-34","Quebec"
"14290","R_z3f5gnympRLIakN","Canadian",1,4,7,1,"College/Trades","English",3,"65-74","British Columbia"
"14291","R_RlFxK7Qg2HrepUd","Canadian",1,3,9,2,"Bachelors","English",2,"25-34","Alberta"
"14292","R_10w3QqnCsk7PBjk","Canadian",1,4,7,1,"College/Trades","French",2,"35-44","Quebec"
"14293","R_1DTNmLXeZjWn73t","Canadian",1,8,9,1,"Bachelors","English",6,"35-44","Ontario"
"14294","R_3fOI46TRWYTAfdl","Canadian",0,3,7,1,"College/Trades","English_and_French",3,"25-34","Ontario"
"14295","R_2c2bk4Cr8PxGI6q","Canadian",1,9,7,1,"College/Trades","French",1,"35-44","Quebec"
"14296","R_2ghPXsro2qh4F2h","Canadian",0,3,4,1,"No degree/ diploma","English",5,"75+","Ontario"
"14297","R_22lRLBl0nXiItfy","Canadian",0,2,9,1,"Bachelors","French",5,"25-34","Ontario"
"14298","R_2CCJlaQsOqokfDu","Canadian",0,8,9,1,"Bachelors","French",4,"45-54","Quebec"
"14299","R_1BPiNoArj26skW0","Canadian",1,3,7,1,"College/Trades","English",3,"65-74","Saskatchewan"
"14300","R_2ceigtYaVVhnsLm","French",1,6,9,1,"Bachelors","French",1,"45-54","Quebec"
"14301","R_XADHXFYJTMga7q9","Canadian",1,8,9,1,"Bachelors","French",2,"65-74","Ontario"
"14302","R_3aQLddyQtnjslKV","Canadian",1,7,9,1,"Bachelors","English_and_French",1,"45-54","New Brunswick"
"14303","R_qWt3AyNLEqKoOxX","Canadian",1,4,8,1,"Bachelors","French",2,"65-74","Alberta"
"14304","R_1DqzuoLZCRYSVZJ","Canadian",0,3,7,1,"College/Trades","French",2,"55-64","Ontario"
"14305","R_2D5dQ5rVmV8Yi8b","Canadian",1,5,9,1,"Bachelors","French",3,"25-34","Ontario"
"14306","R_OdooOta72iVCmNb","Canadian",0,1,5,1,"High school","English",1,"18-24","Nova Scoita"
"14307","R_3wJCDMSxkjqAKVX","Canadian",0,4,8,1,"Bachelors","English_and_French",1,"55-64","British Columbia"
"14308","R_2E03cIfFW4OKsca","Canadian",1,7,11,2,"Postgrad","English",2,"35-44","Ontario"
"14309","R_2wSqJewsyKaUEH0","English",0,6,4,1,"No degree/ diploma","English",2,"55-64","Nova Scoita"
"14310","R_PGHYFVAnesWtJmx","Canadian",0,5,10,2,"Postgrad","Neither",3,"35-44","Quebec"
"14311","R_28BBjozQ0e1UPFT","Canadian",1,4,10,1,"Postgrad","English",1,"55-64","Ontario"
"14312","R_4YHMIXd3U1DzYYN","Canadian",1,4,9,1,"Bachelors","English",3,"35-44","British Columbia"
"14313","R_29bOQBXJGE2wxEB","Canadian",1,6,9,1,"Bachelors","French",5,"45-54","Ontario"
"14314","R_3EWOquDCVMVs7m0","Canadian",1,4,9,2,"Bachelors","Neither",2,"35-44","Alberta"
"14315","R_1ezpxSNo6qnbk6Q","Canadian",1,3,4,2,"No degree/ diploma","English",1,"25-34","British Columbia"
"14316","R_1CsjLg8mSIT5b6t","Canadian",1,6,8,1,"Bachelors","English_and_French",1,"45-54","Ontario"
"14317","R_32QLyKzvKKjvvww","English",1,3,7,2,"College/Trades","English_and_French",2,"65-74","Newfoundland and Labrador"
"14318","R_2BA1x9BbxbdmQjb","French",0,4,10,2,"Postgrad","English_and_French",1,"25-34","British Columbia"
"14319","R_3qVFWFbpHoZERU3","Canadian",1,7,7,1,"College/Trades","French",2,"45-54","Quebec"
"14320","R_7U68EvYRLDBlpsJ","Italian",1,4,10,1,"Postgrad","English",3,"65-74","Nova Scoita"
"14321","R_XUq4gcMbLeFZyI9","Canadian",1,2,8,1,"Bachelors","English",3,"18-24","Ontario"
"14322","R_2vZ0oU7Ci2EQIcA","Canadian",1,4,8,1,"Bachelors","English",2,"55-64","Ontario"
"14323","R_cNpMWPxIgZzlukF","Canadian",1,3,10,1,"Postgrad","French",3,"35-44","Quebec"
"14324","R_2w4tnMNjqzionFm","English",1,4,8,1,"Bachelors","English_and_French",1,"65-74","Quebec"
"14325","R_2z7ogP7tXK5ZsEC","Canadian",1,4,7,1,"College/Trades","English",3,"35-44","British Columbia"
"14326","R_1CpXpGMEJfiJ9Ht","Irish",1,3,5,1,"High school","English",1,"75+","New Brunswick"
"14327","R_31H10A7nQeYgaoK","Italian",1,9,8,2,"Bachelors","English",2,"35-44","Ontario"
"14328","R_3ikfTR7YFDh6aTh","Italian",1,6,9,1,"Bachelors","English",3,"25-34","Ontario"
"14329","R_dmMqLqzjAy8cn6N","Scottish",1,5,9,1,"Bachelors","English",2,"55-64","Ontario"
"14330","R_blz73dRflp4hyXT","Scottish",0,4,7,1,"College/Trades","English",2,"18-24","Alberta"
"14331","R_20TfpCkTs0Roybe","English",1,6,6,1,"College/Trades","English",2,"45-54","Maintoba"
"14332","R_tXrSLGeY7Svcu9H","Canadian",1,4,10,2,"Postgrad","English_and_French",3,"75+","New Brunswick"
"14333","R_2pReSOijjGMw3bK","Canadian",1,4,6,1,"College/Trades","French",4,"65-74","Quebec"
"14334","R_2xXjvJ7PQRVGc9Z","Indian",1,3,8,1,"Bachelors","English_and_French",3,"18-24","Ontario"
"14335","R_1DOlbItCR8LvofC","Canadian",1,3,9,1,"Bachelors","English",3,"25-34","Saskatchewan"
"14336","R_1JQ72I4505aB7Mz","Canadian",0,6,10,1,"Postgrad","French",1,"65-74","Maintoba"
"14337","R_ylIIwwQTVPKPLkB","Canadian",1,4,8,1,"Bachelors","English",5,"35-44","British Columbia"
"14338","R_2aCAp5eI8gicGbB","Canadian",0,3,9,1,"Bachelors","English_and_French",1,"65-74","Ontario"
"14339","R_Q6rwONZFXRJ9B6N","Canadian",1,8,10,1,"Postgrad","English",2,"55-64","Ontario"
"14340","R_1n2Vukt07qyJlH7","Canadian",1,7,9,1,"Bachelors","English_and_French",2,"35-44","Alberta"
"14341","R_2uKBOjX7tQWXg6M","English",0,3,5,1,"High school","English",1,"45-54","Newfoundland and Labrador"
"14342","R_1OMDGdkTeyo8UnM","Irish",1,5,10,1,"Postgrad","English",2,"55-64","Ontario"
"14343","R_1o08GOzRVQVr0Wy","Canadian",1,5,10,1,"Postgrad","English_and_French",1,"55-64","Ontario"
"14344","R_3MKfxzVViJkiXqN","Canadian",1,3,10,1,"Postgrad","French",4,"65-74","Quebec"
"14345","R_3KPknLEUt5w6MWR","English",1,7,10,2,"Postgrad","English",1,"35-44","Ontario"
"14346","R_27TB8KcHhDx3Ndi","English",0,2,5,2,"High school","English",2,"25-34","Alberta"
"14347","R_3nSZh4aJ4xnLcUm","Chinese",1,7,5,2,"High school","English",2,"45-54","British Columbia"
"14348","R_2sbgAd0iZMKbuI4","Canadian",1,9,9,1,"Bachelors","French",2,"75+","Ontario"
"14349","R_RV9HTesQwVNIPct","Canadian",0,2,7,1,"College/Trades","French",3,"18-24","Quebec"
"14350","R_3ndTySooQ8JBqGA","Canadian",1,3,7,1,"College/Trades","French",5,"75+","New Brunswick"
"14351","R_1hFOBvFrJK9B8H3","Canadian",1,9,6,1,"College/Trades","French",4,"65-74","Quebec"
"14352","R_3lrj3BLf8I6osXv","Indian",0,4,9,2,"Bachelors","English",1,"25-34","Ontario"
"14353","R_2PA26O3SR0k0vH2","Italian",0,2,7,1,"College/Trades","English",1,"35-44","Nova Scoita"
"14354","R_rcYADyJrQjJDWEh","Canadian",1,2,5,1,"High school","English",2,"45-54","Ontario"
"14355","R_BKYFVjG2oT7weDD","Canadian",1,7,9,1,"Bachelors","French",1,"35-44","Quebec"
"14356","R_3mfKVYcZ9dZhC1P","French",1,3,10,2,"Postgrad","English_and_French",3,"35-44","Ontario"
"14357","R_2b28k24KgeoXkaD","Canadian",1,6,8,1,"Bachelors","French",1,"65-74","Alberta"
"14358","R_1FOH2MlQuORRMnm","Indian",1,5,6,2,"College/Trades","English",1,"65-74","Alberta"
"14359","R_3GdeNfbrCrpo9aT","Indian",1,6,9,1,"Bachelors","English_and_French",6,"25-34","Alberta"
"14360","R_11dSXIdepLF2eiK","English",1,5,9,1,"Bachelors","English_and_French",1,"55-64","Ontario"
"14361","R_2xWu1MjNOj88FKb","Canadian",0,2,5,1,"High school","French",3,"55-64","Maintoba"
"14362","R_3O6QZCqxJUg0Xl1","Canadian",0,4,5,2,"High school","French",3,"25-34","Nova Scoita"
"14363","R_2afuPK1tH8woOPp","Canadian",1,7,11,1,"Postgrad","French",3,"45-54","Ontario"
"14364","R_PFfJZXErFGm71Id","Canadian",1,8,10,1,"Postgrad","English",1,"25-34","Newfoundland and Labrador"
"14365","R_231AS3J2fVCQlz0","Canadian",1,5,9,1,"Bachelors","French",2,"65-74","Ontario"
"14366","R_2vf9GSXqvrs6pzm","Canadian",1,8,9,1,"Bachelors","French",3,"55-64","Alberta"
"14367","R_3h5BnGVvRp55iNf","Canadian",1,9,3,1,"No degree/ diploma","English",3,"18-24","Ontario"
"14368","R_1f8iV5ZNl25R2vW","Canadian",0,8,6,1,"College/Trades","English_and_French",1,"45-54","Ontario"
"14369","R_3DnZutpVXoamIXC","English",0,5,9,1,"Bachelors","Neither",1,"35-44","Ontario"
"14370","R_3gMAXHhPBxnsabk","Canadian",1,4,9,2,"Bachelors","French",2,"35-44","Ontario"
"14371","R_3NwGKF6wBePhsEF","Canadian",1,3,8,1,"Bachelors","English_and_French",5,"65-74","Ontario"
"14372","R_3sgEJKpdoSAcRvn","Scottish",0,2,8,1,"Bachelors","English",3,"45-54","British Columbia"
"14373","R_UG90qNY8yAKDs1b","English",1,4,3,1,"No degree/ diploma","English",3,"75+","New Brunswick"
"14374","R_eXN6j3eZqD8IBLH","Canadian",0,7,4,1,"No degree/ diploma","English",1,"35-44","Ontario"
"14375","R_31uX8XDB63ADTbW","Canadian",0,3,6,1,"College/Trades","English",3,"35-44","Ontario"
"14376","R_2P7HKLL9VzOUJos","Irish",0,3,9,1,"Bachelors","English",3,"25-34","British Columbia"
"14377","R_AjGwe234JdnZMLn","French",1,4,9,1,"Bachelors","French",3,"45-54","Ontario"
"14378","R_3J4uHphriTcWKo2","French",1,7,10,2,"Postgrad","French",3,"65-74","Ontario"
"14379","R_3My77weB9OpOkI1","Canadian",1,6,9,1,"Bachelors","English",1,"25-34","British Columbia"
"14380","R_2wzPDEJKgFcEPyx","Canadian",1,4,9,1,"Bachelors","English_and_French",1,"35-44","Ontario"
"14381","R_2xQXLJbnKrJYRya","Canadian",0,3,9,1,"Bachelors","French",4,"65-74","Quebec"
"14382","R_2cdUJutzxwvMPNH","Canadian",1,4,10,1,"Postgrad","English",1,"65-74","British Columbia"
"14383","R_1CqGz4Lv0zDjHjX","German",1,4,8,1,"Bachelors","Neither",2,"65-74","Saskatchewan"
"14384","R_12m4dWhild6ezqW","Canadian",0,3,9,1,"Bachelors","French",1,"55-64","Ontario"
"14385","R_2VCRvOhSxVSDuH4","Canadian",1,5,6,1,"College/Trades","English",2,"55-64","Ontario"
"14386","R_dmNwJqhCQstizBv","Canadian",1,5,10,1,"Postgrad","English",2,"75+","Ontario"
"14387","R_1CDzWuxNPNgCnvT","Canadian",0,4,9,1,"Bachelors","English",2,"55-64","Ontario"
"14388","R_3iy7wGAJn9WsduW","Canadian",1,4,9,1,"Bachelors","French",1,"55-64","New Brunswick"
"14389","R_12gSyZFvd3dvO05","Canadian",1,6,10,2,"Postgrad","English",2,"75+","Alberta"
"14390","R_3ksJbwmMSDInkAr","Indian",0,2,9,2,"Bachelors","English",1,"25-34","Ontario"
"14391","R_1iaCMd48KgArQEh","Canadian",0,4,8,1,"Bachelors","French",1,"65-74","Ontario"
"14392","R_2rouydJTbzmdPEJ","Canadian",1,4,10,1,"Postgrad","English_and_French",4,"35-44","Quebec"
"14393","R_295L3JiZ0Uk0lYD","Canadian",1,5,5,1,"High school","English",2,"55-64","Saskatchewan"
"14394","R_3JlyEOM78gsS4M7","First Nations",1,3,7,1,"College/Trades","English",3,"25-34","Newfoundland and Labrador"
"14395","R_8D5I7spuDVU5ixz","Canadian",1,2,7,1,"College/Trades","English",2,"55-64","Ontario"
"14396","R_3Ld6rLlRyRScQda","Canadian",1,3,6,1,"College/Trades","English_and_French",4,"25-34","Quebec"
"14397","R_sTYzr0u9g7jxQAh","Canadian",0,2,7,1,"College/Trades","English_and_French",1,"45-54","Ontario"
"14398","R_3NVBfo7BOTnXBa3","Italian",1,6,11,1,"Postgrad","English_and_French",2,"35-44","Quebec"
"14399","R_12mQPGzK5YDciXn","Canadian",1,8,9,1,"Bachelors","French",2,"55-64","Ontario"
"14400","R_3Jq7hQ1GvmHgcUd","Canadian",1,3,7,1,"College/Trades","English",1,"55-64","Ontario"
