"","Riding","Sex","Official Language Spoken","n","freq"
"3106","Lakeland","Female","English",51250,0.940798531436439
"3107","Lakeland","Female","French",1440,0.0264341441027994
"3108","Lakeland","Female","English_and_French",60,0.00110142267094998
"3109","Lakeland","Female","Neither",255,0.0046810463515374
"3110","Lakeland","Female","Language_Minority",1470,0.0269848554382744
"3111","Lethbridge","Female","English",57250,0.971903913080384
"3112","Lethbridge","Female","French",470,0.00797894915541974
"3113","Lethbridge","Female","English_and_French",100,0.00169764875647229
"3114","Lethbridge","Female","Neither",565,0.00959171547406842
"3115","Lethbridge","Female","Language_Minority",520,0.00882777353365589
"3116","Medicine Hat--Cardston--Warner","Female","English",52135,0.975397567820393
"3117","Medicine Hat--Cardston--Warner","Female","French",410,0.00767072029934518
"3118","Medicine Hat--Cardston--Warner","Female","English_and_French",30,0.000561272217025257
"3119","Medicine Hat--Cardston--Warner","Female","Neither",445,0.00832553788587465
"3120","Medicine Hat--Cardston--Warner","Female","Language_Minority",430,0.00804490177736202
"3121","Peace River--Westlock","Female","English",51250,0.93190290026366
"3122","Peace River--Westlock","Female","French",1555,0.0282752977543413
"3123","Peace River--Westlock","Female","English_and_French",60,0.00109100827347941
"3124","Peace River--Westlock","Female","Neither",545,0.00990999181743795
"3125","Peace River--Westlock","Female","Language_Minority",1585,0.028820801891081
"3126","Red Deer--Mountain View","Female","English",57960,0.974117647058824
"3127","Red Deer--Mountain View","Female","French",595,0.01
"3128","Red Deer--Mountain View","Female","English_and_French",65,0.00109243697478992
"3129","Red Deer--Mountain View","Female","Neither",250,0.00420168067226891
"3130","Red Deer--Mountain View","Female","Language_Minority",630,0.0105882352941176
"3131","Red Deer--Lacombe","Female","English",62075,0.972962382445141
"3132","Red Deer--Lacombe","Female","French",645,0.0101097178683386
"3133","Red Deer--Lacombe","Female","English_and_French",95,0.00148902821316614
"3134","Red Deer--Lacombe","Female","Neither",295,0.00462382445141066
"3135","Red Deer--Lacombe","Female","Language_Minority",690,0.0108150470219436
"3136","St. Albert--Edmonton","Female","English",58180,0.936046979325879
"3137","St. Albert--Edmonton","Female","French",1375,0.0221221140696645
"3138","St. Albert--Edmonton","Female","English_and_French",250,0.00402220255812083
"3139","St. Albert--Edmonton","Female","Neither",850,0.0136754886976108
"3140","St. Albert--Edmonton","Female","Language_Minority",1500,0.024133215348725
"3141","Sherwood Park--Fort Saskatchewan","Female","English",59615,0.961454721393436
"3142","Sherwood Park--Fort Saskatchewan","Female","French",1055,0.0170147568744456
"3143","Sherwood Park--Fort Saskatchewan","Female","English_and_French",70,0.00112894121441819
"3144","Sherwood Park--Fort Saskatchewan","Female","Neither",175,0.00282235303604548
"3145","Sherwood Park--Fort Saskatchewan","Female","Language_Minority",1090,0.0175792274816547
"3146","Sturgeon River--Parkland","Female","English",57740,0.951470709401005
"3147","Sturgeon River--Parkland","Female","French",1385,0.0228227733377276
"3148","Sturgeon River--Parkland","Female","English_and_French",70,0.00115349756941584
"3149","Sturgeon River--Parkland","Female","Neither",75,0.00123589025294554
"3150","Sturgeon River--Parkland","Female","Language_Minority",1415,0.0233171294389058
"3151","Yellowhead","Female","English",47955,0.966055600322321
"3152","Yellowhead","Female","French",755,0.0152095084609186
"3153","Yellowhead","Female","English_and_French",40,0.0008058017727639
"3154","Yellowhead","Female","Neither",115,0.00231668009669621
"3155","Yellowhead","Female","Language_Minority",775,0.0156124093473006
"3156","Abbotsford","Female","English",48410,0.94
"3157","Abbotsford","Female","French",370,0.00718446601941748
"3158","Abbotsford","Female","English_and_French",165,0.00320388349514563
"3159","Abbotsford","Female","Neither",2105,0.040873786407767
"3160","Abbotsford","Female","Language_Minority",450,0.0087378640776699
"3161","Burnaby North--Seymour","Female","English",48700,0.923222748815166
"3162","Burnaby North--Seymour","Female","French",490,0.00928909952606635
"3163","Burnaby North--Seymour","Female","English_and_French",330,0.00625592417061611
"3164","Burnaby North--Seymour","Female","Neither",2575,0.0488151658767772
"3165","Burnaby North--Seymour","Female","Language_Minority",655,0.0124170616113744
"3166","Burnaby South","Female","English",51315,0.887342209925644
"3167","Burnaby South","Female","French",385,0.00665744423309701
"3168","Burnaby South","Female","English_and_French",475,0.00821372989797683
"3169","Burnaby South","Female","Neither",5030,0.0869790766038388
"3170","Burnaby South","Female","Language_Minority",625,0.0108075393394432
"3171","Cariboo--Prince George","Female","English",52725,0.974313961008962
"3172","Cariboo--Prince George","Female","French",520,0.00960916566571191
"3173","Cariboo--Prince George","Female","English_and_French",60,0.00110874988450522
"3174","Cariboo--Prince George","Female","Neither",260,0.00480458283285596
"3175","Cariboo--Prince George","Female","Language_Minority",550,0.0101635406079645
"3176","Central Okanagan--Similkameen--Nicola","Female","English",54970,0.964385964912281
"3177","Central Okanagan--Similkameen--Nicola","Female","French",850,0.0149122807017544
"3178","Central Okanagan--Similkameen--Nicola","Female","English_and_French",80,0.00140350877192982
"3179","Central Okanagan--Similkameen--Nicola","Female","Neither",210,0.00368421052631579
"3180","Central Okanagan--Similkameen--Nicola","Female","Language_Minority",890,0.0156140350877193
"3181","Chilliwack--Hope","Female","English",49730,0.972999413030718
"3182","Chilliwack--Hope","Female","French",510,0.0099784777929955
"3183","Chilliwack--Hope","Female","English_and_French",70,0.00136959499119546
"3184","Chilliwack--Hope","Female","Neither",255,0.00498923889649775
"3185","Chilliwack--Hope","Female","Language_Minority",545,0.0106632752885932
"3186","Cloverdale--Langley City","Female","English",57505,0.953332228116711
"3187","Cloverdale--Langley City","Female","French",515,0.00853779840848806
"3188","Cloverdale--Langley City","Female","English_and_French",165,0.00273541114058355
"3189","Cloverdale--Langley City","Female","Neither",1540,0.0255305039787798
"3190","Cloverdale--Langley City","Female","Language_Minority",595,0.00986405835543767
"3191","Coquitlam--Port Coquitlam","Female","English",58870,0.921860319448794
"3192","Coquitlam--Port Coquitlam","Female","French",585,0.00916066395239587
"3193","Coquitlam--Port Coquitlam","Female","English_and_French",510,0.00798621985593486
"3194","Coquitlam--Port Coquitlam","Female","Neither",3050,0.0477607265894143
"3195","Coquitlam--Port Coquitlam","Female","Language_Minority",845,0.0132320701534607
"3196","Courtenay--Alberni","Female","English",56885,0.964397728235992
"3197","Courtenay--Alberni","Female","French",950,0.0161057896075273
"3198","Courtenay--Alberni","Female","English_and_French",40,0.000678138509790625
"3199","Courtenay--Alberni","Female","Neither",145,0.00245825209799101
"3200","Courtenay--Alberni","Female","Language_Minority",965,0.0163600915486988
"3201","Cowichan--Malahat--Langford","Female","English",53615,0.969880607814761
"3202","Cowichan--Malahat--Langford","Female","French",680,0.012301013024602
"3203","Cowichan--Malahat--Langford","Female","English_and_French",75,0.00135672937771346
"3204","Cowichan--Malahat--Langford","Female","Neither",190,0.0034370477568741
"3205","Cowichan--Malahat--Langford","Female","Language_Minority",720,0.0130246020260492
"3206","Delta","Female","English",49170,0.935947463595698
"3207","Delta","Female","French",465,0.00885124202912344
"3208","Delta","Female","English_and_French",210,0.00399733510992672
"3209","Delta","Female","Neither",2120,0.0403540496811649
"3210","Delta","Female","Language_Minority",570,0.0108499095840868
"3211","Fleetwood--Port Kells","Female","English",53560,0.904195154891534
"3212","Fleetwood--Port Kells","Female","French",325,0.00548662108550688
"3213","Fleetwood--Port Kells","Female","English_and_French",330,0.00557103064066852
"3214","Fleetwood--Port Kells","Female","Neither",4530,0.0764750569764497
"3215","Fleetwood--Port Kells","Female","Language_Minority",490,0.00827213640584114
"3216","Kamloops--Thompson--Cariboo","Female","English",60950,0.976293448662502
"3217","Kamloops--Thompson--Cariboo","Female","French",575,0.00921031555341983
"3218","Kamloops--Thompson--Cariboo","Female","English_and_French",60,0.000961076405574243
"3219","Kamloops--Thompson--Cariboo","Female","Neither",240,0.00384430562229697
"3220","Kamloops--Thompson--Cariboo","Female","Language_Minority",605,0.00969085375620695
"3221","Kelowna--Lake Country","Female","English",59010,0.963507225079598
"3222","Kelowna--Lake Country","Female","French",860,0.0140419626091926
"3223","Kelowna--Lake Country","Female","English_and_French",100,0.00163278634990611
"3224","Kelowna--Lake Country","Female","Neither",365,0.00595967017715732
"3225","Kelowna--Lake Country","Female","Language_Minority",910,0.0148583557841456
"3226","Kootenay--Columbia","Female","English",54250,0.957550083840791
"3227","Kootenay--Columbia","Female","French",1090,0.0192392551407643
"3228","Kootenay--Columbia","Female","English_and_French",85,0.00150030888712382
"3229","Kootenay--Columbia","Female","Neither",95,0.00167681581502074
"3230","Kootenay--Columbia","Female","Language_Minority",1135,0.0200335363163004
"3231","Langley--Aldergrove","Female","English",57430,0.962702204341631
"3232","Langley--Aldergrove","Female","French",450,0.00754337440281619
"3233","Langley--Aldergrove","Female","English_and_French",170,0.00284971921884167
"3234","Langley--Aldergrove","Female","Neither",1065,0.0178526527533317
"3235","Langley--Aldergrove","Female","Language_Minority",540,0.00905204928337943
"3236","Mission--Matsqui--Fraser Canyon","Female","English",43465,0.931126820908312
"3237","Mission--Matsqui--Fraser Canyon","Female","French",325,0.00696229648671808
"3238","Mission--Matsqui--Fraser Canyon","Female","English_and_French",115,0.00246358183376178
"3239","Mission--Matsqui--Fraser Canyon","Female","Neither",2395,0.0513067694944302
"3240","Mission--Matsqui--Fraser Canyon","Female","Language_Minority",380,0.00814053127677806
"3241","Nanaimo--Ladysmith","Female","English",60785,0.969148596938776
"3242","Nanaimo--Ladysmith","Female","French",725,0.0115593112244898
"3243","Nanaimo--Ladysmith","Female","English_and_French",105,0.00167410714285714
"3244","Nanaimo--Ladysmith","Female","Neither",330,0.00526147959183673
"3245","Nanaimo--Ladysmith","Female","Language_Minority",775,0.0123565051020408
"3246","New Westminster--Burnaby","Female","English",54200,0.922396187882914
"3247","New Westminster--Burnaby","Female","French",500,0.00850918992511913
"3248","New Westminster--Burnaby","Female","English_and_French",390,0.00663716814159292
"3249","New Westminster--Burnaby","Female","Neither",2975,0.0506296800544588
"3250","New Westminster--Burnaby","Female","Language_Minority",695,0.0118277739959156
"3251","North Okanagan--Shuswap","Female","English",62180,0.972854572479074
"3252","North Okanagan--Shuswap","Female","French",700,0.0109520456856763
"3253","North Okanagan--Shuswap","Female","English_and_French",95,0.00148634905734178
"3254","North Okanagan--Shuswap","Female","Neither",190,0.00297269811468356
"3255","North Okanagan--Shuswap","Female","Language_Minority",750,0.0117343346632246
"3256","North Vancouver","Female","English",56940,0.941857580018195
"3257","North Vancouver","Female","French",865,0.0143081630965181
"3258","North Vancouver","Female","English_and_French",500,0.00827061450665784
"3259","North Vancouver","Female","Neither",1030,0.0170374658837152
"3260","North Vancouver","Female","Language_Minority",1120,0.0185261764949136
"3261","Pitt Meadows--Maple Ridge","Female","English",49725,0.963382737576286
"3262","Pitt Meadows--Maple Ridge","Female","French",550,0.01065581710743
"3263","Pitt Meadows--Maple Ridge","Female","English_and_French",175,0.003390487261455
"3264","Pitt Meadows--Maple Ridge","Female","Neither",525,0.010171461784365
"3265","Pitt Meadows--Maple Ridge","Female","Language_Minority",640,0.012399496270464
"3266","Port Moody--Coquitlam","Female","English",52455,0.927586206896552
"3267","Port Moody--Coquitlam","Female","French",670,0.0118479221927498
"3268","Port Moody--Coquitlam","Female","English_and_French",400,0.00707338638373121
"3269","Port Moody--Coquitlam","Female","Neither",2155,0.0381078691423519
"3270","Port Moody--Coquitlam","Female","Language_Minority",870,0.0153846153846154
"3271","Prince George--Peace River--Northern Rockies","Female","English",52835,0.976166281755196
"3272","Prince George--Peace River--Northern Rockies","Female","French",500,0.0092378752886836
"3273","Prince George--Peace River--Northern Rockies","Female","English_and_French",45,0.000831408775981524
"3274","Prince George--Peace River--Northern Rockies","Female","Neither",225,0.00415704387990762
"3275","Prince George--Peace River--Northern Rockies","Female","Language_Minority",520,0.00960739030023095
"3276","Richmond Centre","Female","English",43835,0.848282535074988
"3277","Richmond Centre","Female","French",225,0.00435413642960813
