"cps19_ResponseId","votechoice"
"R_1IAUWgw8buJWRkv",2
"R_33p8D9zUNei6RaI",1
"R_3D7QFAOWn72iL1n",2
"R_3fdTrCroc8J2BVK",2
"R_3DpyOKB16lNhMAF",2
"R_3JfOYkSGhcAtWEI",2
"R_1OSMeLTpjGshbgZ",1
"R_1BUUC86KBk3TkZa",4
"R_1N2GktyTHJaUkPS",5
"R_eh42eDXl2kGm17X",9
"R_3ELn9NtJh1Z6UVM",2
"R_3Ppf8AqoHjwvT9E",1
"R_50dZGTWJUfg3WZH",1
"R_2Tpg4dbbWXNWKa9",2
"R_R94lFXvVK48Rtzr",2
"R_3qe5xgPOVOfHL83",1
"R_ulgFbxhYeX5lwBz",5
"R_1nN7bQZavpDrVwg",3
"R_2UbAaa8OMDvy3uN",2
"R_3fOkhEWtFNxG3jN",2
"R_1QKLpH16pwf3L53",7
"R_R9vo75GopFBsZsl",1
"R_3Rmy777woaVIM8H",3
"R_30ws9xcBLGzsx8V",1
"R_TiwMOR7ianApmZH",2
"R_01HNGUTb6zXYebf",9
"R_2dtOzwIrligTIdB",2
"R_2w670jvbJG3xuoC",3
"R_2ri0bYUvWmTWBIa",5
"R_1IuC7n4UyiZUGwA",2
"R_1kYoaqQvKKdAkRW",1
"R_2an9z8PGd5XxW1Q",3
"R_3CWtgpjiq7JifwN",1
"R_2cpvwiGG4kGaoN8",1
"R_2dtK0Zdk82cKxCk",1
"R_29nBO9wLvtASTAg",2
"R_22yahp2Z2XMjII0",2
"R_3oYOVkSP35kww5k",2
"R_1i4k3tfCDgfGeNb",9
"R_128Vntu0NH2yfyp",1
"R_3Kr4S0IJv6HgwfX",6
"R_xrW74lDwKhKNY77",5
"R_XHVX7f9Tz2mjbH3",4
"R_3nqtuWBLvn6LuLS",9
"R_2bHqqX6YLdqiaw6",2
"R_3ptCOmnhg75KXoI",2
"R_2YJsZmpafVcFbeb",2
"R_3Eo5NM3f6Gu0Irz",5
"R_25YZUpyxlHVZJ33",3
"R_32Vh66M1zEZeiYh",3
"R_V4KFIayiMMbofC1",1
"R_1dHcnlMcP8mOKxP",2
"R_2dWSGklbbKTTtUs",2
"R_2EsJZKD1ceOFdxH",3
"R_3qfzmRuHsTfLfOG",3
"R_1C3cP5oIEM80LbU",2
"R_1MQhLWZIInV2bMS",2
"R_23ekDu4ZdShzSjv",2
"R_3Hn868YBLre93F7",2
"R_sgMVnHaXViD7Us1",9
"R_2y8U0FSpj03UOjk",3
"R_2X1G5AWHRZd4hTI",1
"R_3GfYWmzvgl3vVow",9
"R_1X4y5OqBNnZySkh",3
"R_1EbzUPdl1jTJ0bR",9
"R_28U47zJsslVTcvb",9
"R_2qE52wjw69l8b4m",1
"R_qUtdEdx95OVvW5H",1
"R_1myCBIuyBMOeoao",1
"R_3sn4Z3fdMLW0DVG",4
"R_scHNaYrM0Fi2DbH",1
"R_1r31Qv2GaDvozzv",9
"R_1P1n1IONkX5LNbY",3
"R_2zu2me9SfYDMLt3",5
"R_27QpwDOtIM4I8Jj",1
"R_06Yu7w2dwASlWEh",2
"R_1QEEThCCwyS0JSS",3
"R_3dz36LZBA62yjWV",6
"R_bC8bvpE88R73VYZ",3
"R_3M9lIPr4W0I3yAO",1
"R_3dXpXDoBCGEygO6",2
"R_UhYNVHkRFh8KlTb",1
"R_27jwgYv4HskMbaY",2
"R_Dc7xRbaVtaFTwTT",2
"R_1OwNZqSsuYol9Xq",5
"R_2SeufaukW7762mk",1
"R_2EFXMkOh7CZvRPA",2
"R_vc6Q4qF4mIqnRzH",1
"R_1lAXus7gVFTHC9o",1
"R_3efUNxXEfGpCjg1",5
"R_2ZX12apvd1ZknR3",9
"R_1MTaJunyPlwBlPK",1
"R_2aerhw7LmDbYiGK",3
"R_ZsFPRzrGhirT3Tb",5
"R_2VEWvzjDXwhRQ5K",3
"R_AdHUh92YXCpipZT",2
"R_3kInWbvi1WuyzPd",1
"R_2dFv55CiYXEsePq",2
"R_xacW9hY0gjySUqB",4
"R_2P4EysGZ8QChO8a",1
"R_3nOiEf7zgYx8xpM",1
"R_3hoHjLkfmu7jDLN",2
"R_3nqRXPUG0npNVaX",1
"R_3R9NnUJc6PN0i6O",2
"R_2AHx9n9BmpFUzM0",5
"R_3sbLxLq82gRuS0b",5
"R_XXoRWsXCTmnUgH7",9
"R_1C8Xms4cVT9qw4z",2
"R_7OnCFW6bCSq8wy5",3
"R_da1GFTqJgM2boQx",1
"R_0BqiRQphjoFtBbX",3
"R_3g7uXEB6shhmGf8",2
"R_1hWM0kLeCzQCzjr",2
"R_277Q7mVBm15iTR6",2
"R_2pLFlFBeRU5tKt2",9
"R_2zY2yYfDsUxi129",1
"R_2xKapONe2hpdhg7",9
"R_2OSIDYNyl8tF34V",3
"R_0HZAUoUFKtnBX3j",1
"R_1lt2agLYzGlC0w8",5
"R_UF8NfTUJSMyYqfn",2
"R_2s4s07pZI004i6Q",2
"R_2bGVKx5BF3fQVwJ",2
"R_2B9Rf92vtPcdsMR",1
"R_1Qir3odPUY84W6f",2
"R_OvRnD5FVq3A8RZD",1
"R_3LhyObxRfmtXe3U",2
"R_3RwQeM09SxkGSBJ",2
"R_2q2Ss6TDQdR6EZI",4
"R_3RsfH6BFokycm8u",1
"R_3dFYYiJLHe05Wme",3
"R_vcBo5HAqn5AhgGt",1
"R_PvxClxh5EdT4E2l",3
"R_2D6XkAgpLOG6wEj",1
"R_W9D1hYs3gZeyrdv",1
"R_3qNAWbKtBWp1UFT",1
"R_ZIz8FIcqFyrJwiZ",2
"R_Z1Tyl1srC1LhL1v",3
"R_OJN9IiBXnlY08Zr",6
"R_2yr6DQLnkJkNjhI",1
"R_2qE0O8r9gi6fflo",2
"R_XZgoRSyodcJQgxP",1
"R_3ewaOLldLotmEIb",9
"R_3Ep1JGhHAS8RxXr",1
"R_3HBUAKRrn2vZ9pC",1
"R_1kOowpZahdRb4uG",9
"R_1K3ADzSm2s8waqh",2
"R_bIsRbXO8AvRw2wF",9
"R_3iPxMCSGcdsyKDC",5
"R_1mWBRFNkXfLt9sF",9
"R_2BhQDnlgOcflvZo",3
"R_1dmjvJNsVtpeSn4",1
"R_10JACUERdvr8D4W",2
"R_3Pp0flp7qbAu9ZH",3
"R_SMJc28T1JkQ8Vdn",1
"R_21B7jytaKXTFueI",5
"R_2xCTecnbrY46bHz",2
"R_RsfV4H3WBBZb5lv",3
"R_sGXbFTeiasqq9mp",3
"R_2Pi1LgrqdeosLrj",2
"R_22yp5SNWeNNCVzB",9
"R_1CptY5u08Wbf5sg",9
"R_CfDUbPU3Mg5o4Kt",1
"R_Btvh9uJY5DLoEKd",7
"R_2YQImfDHAhb0K8s",1
"R_RXM5LAKuVwVC66R",9
"R_25Fx4RCLhrSVOAG",9
"R_xsD7169d1heJ1dv",3
"R_1dfNpsNziiZZpBI",9
"R_9yIQ4vWw67h7ejn",1
"R_1OB4kT8FaXLXxNJ",2
"R_2QDGZ9aBi7M5rBD",1
"R_3F5mTwtnjhPeV47",5
"R_2CkYScRjKqoTYE6",1
"R_XZoKgd24Yu0IQjn",3
"R_1qaHUWD4pu4xb74",9
"R_2EyjwHdWElZQKbb",3
"R_Z4bvUpeF78m7AGZ",2
"R_3nxyG8g2XrtGTOR",2
"R_1psreqyZnlfjE95",5
"R_3rGOHteH7UMayQL",2
"R_OIit32gKoA3FN4Z",5
"R_UoSdZlPUde1NrNf",2
"R_QaHnLz2K9BudPPz",4
"R_337quDD4PRevY4C",1
"R_2AXBGuCTtQ5v19i",1
"R_238ZnmXBzeuuqE1",1
"R_VPtxq7DjVr18UX7",2
"R_9z6lWh4vnQ4ZgoV",2
"R_1Hk3ZMlRHxEdcQd",5
"R_2R3t3wTHvprktSs",6
"R_1GBnmkcXht7mXHG",9
"R_rf257hrskkELJFT",9
"R_2QFKsrN5QvGlj54",2
"R_3JsXjMFXVShuFz1",2
"R_2Blkxn9X7HDPRkS",1
"R_uyRBtbpkMVgDFcJ",2
"R_YWA4VSjg32egDwB",2
"R_2tXpK0Uag0KHXVv",2
"R_TnLLGugIS0NoeT7",1
"R_3dJKCdWQ0Y0abur",3
"R_3QJF5LuxFmyMVOj",2
"R_3KxtztIV5sWzMBs",3
"R_1lnlcMcDBtVnHrW",1
"R_sBhWnpFOHwvTYHf",1
"R_1i8vnxC9JPJq12S",2
"R_1JXtsmwxl6GbkMo",1
"R_31hjsLXLkX18BDw",1
"R_2SAeOBCg9tf4iVJ",7
"R_1BRBzFfIggLoKr7",1
"R_bfsPJP6RYJ0x0PL",2
"R_2vY3RqhG1L8qYW1",1
"R_u2MpaVLKpaF2D17",1
"R_3scO45JVBAImDVO",2
"R_2R9cskpS5zwElc8",4
"R_2sRSriVcVM3MU4c",9
"R_1dbJFBX1urPJ5XC",3
"R_1NEYfbMGC0C8Evq",2
"R_232mahNvWdX2f8R",2
"R_26kxPvHD3by4aNn",3
"R_3iIqQcgLSYWxokN",2
"R_2ZZWvNJywT88Vjn",2
"R_2ZPokbrBMoplrHi",2
"R_1DuSMt2SfpnApYW",1
"R_2ExVQ05PQ2JhAbq",9
"R_1kZdtNeyxE5VmoC",1
"R_1i26Pf7un3MsvwM",9
"R_2E15Ew1OQsY85sg",1
"R_ykjaTvZg717TPKp",2
"R_AcCF8wOhcon8gH7",5
"R_1hALnWKPHdoKWS7",2
"R_2Y9EaVzeInaRZKw",9
"R_2yjgNioutoNCiGL",5
"R_30bErKksBCbDZiF",4
"R_279XUNhfuGkU31w",9
"R_V3xEfUt3u2Pzwcx",1
"R_9zR2ce2vPcOceaZ",2
"R_30w62Kl4skoQbkt",5
"R_1mFz1orSLkm3YmV",9
"R_a3pNTa3CylRYSKl",2
"R_10ARziDtmpq7dy3",2
"R_3jUqD1dJT41NYQJ",2
"R_8iUpPCPyyTWsRd7",3
"R_2S6PTI7Va33rFO3",3
"R_20YvXHjpJlHNr6M",5
"R_29uApVKbi8RjKex",1
"R_SVIhN9cnTgRO4KJ",2
"R_4OwWw8M5Oh0yS77",5
"R_27vQSOIVc2CM02n",1
"R_ulUiwGakl98jbK9",5
"R_42xxa1OjNLtrIo9",1
"R_2gYuRjbsNCCoJmV",5
"R_3nvL6hb7zTG5Axr",2
"R_3fK7CEr4WmNtm0V",1
"R_27ND51VFn1TV2HC",2
"R_3OjOvphs7SvfuIY",2
"R_216TQ4zgxE2Hvss",9
"R_e5qmtYkUdY0JF1D",9
"R_3NWHL8mSDYa28YO",1
"R_2B98k8s0p6TGyly",3
"R_3sjLX9zgdI5U6tr",5
"R_2VmAP0Gu5eT1pwa",2
"R_2R1u56YLWB3bO5q",1
"R_2A08VTNp6TXPxjz",1
"R_ZlwkF7aDLYFvUSl",2
"R_2eXuLHkOzcrIvMn",3
"R_1rHr2v914CtsaOO",9
"R_1CygZXAuVnoK7pW",1
"R_2COkudHBOxCkOoE",1
"R_3O2iAk63vaqYxBT",3
"R_1M4jtWnWJ13aFRo",2
"R_22tUqaZajIwXX44",3
"R_3MQNaiNxHasM8f3",2
"R_2E02XKXzrxBrM7k",1
"R_1GBN2IDC0fOjyTw",3
"R_3jZIn8Oqeol3LgJ",2
"R_2ZBsJbh2YMK4ptK",1
"R_3Ea4rpkOJZgSJ0v",3
"R_277MTZMgpPJDHkO",2
"R_ug0lfaCBmWEVmU1",5
"R_1lgb7Krar9RSdl8",2
"R_29iSpWID1Fa5I5w",5
"R_1jdMJbpOoZZzn0K",2
"R_2CPyEYcqKjFUPSB",9
"R_1rj1gdpVqOyuPWZ",2
"R_WrQebvWHvn4eSm5",2
"R_DqnpBhL9AwNMD2V",2
"R_1ozQe9Pxwtg8YCN",5
"R_1i9enys3SLbLKTD",3
"R_22Q57SvmKKTqPaP",3
"R_3qqIvnk7VbpGGJ0",3
"R_2DLJ69b1pcu7vTl",1
"R_2YVVdV8oehWp0WJ",1
"R_3n0gWmmDsN1i5Yd",9
"R_3s1hXi0WieMLhZT",2
"R_1qVR35P0wnJ5HAY",2
"R_1NDCIOSE3bbiOTW",2
"R_3KDCjNUmmletmvW",7
"R_3hc32y1uBDHWjLU",1
"R_3PZe2DWC3Zp9LUf",2
"R_2ylWcKrfRnVeF3Q",2
"R_zcloD7L8aCrXFWp",2
"R_1M0OO0C2llQu0Oa",2
"R_5dnv4O7Lis6WC77",1
"R_3KB1E8i4BwwVMx9",2
"R_3D0lDuwtMp2FfbW",2
"R_2cpf8OxRg2vza3Q",2
"R_1Q5dzviCABmk64M",9
"R_W11kd023V0gOY13",1
"R_1DZNngx5c6ONkaz",1
"R_1Fm52kO1DcnV7AI",2
"R_22nOWG4Q4lURtUb",2
"R_3m8Ly24iG2OC62N",1
"R_pMlRY494ZSQ3euZ",9
"R_BRhhYFWjsgHBCYV",4
"R_23dFhO9GDLT2vR0",2
"R_2dG8xVFafjwamQ5",1
"R_2alaquJfeekBeAo",2
"R_3FOvmHiOnRUUXTO",1
"R_1B2s2MR02NRfOKZ",5
"R_DUyrtdpsk2iFbeV",2
"R_12l4DYaoYqKjFe6",2
"R_RtBCI3C2OhNDqIp",2
"R_3gMZKWRd7OQTSOm",2
"R_1QzoDmjTeF42iva",2
"R_06sc3rXkDjOSnpD",7
"R_1IRHhNqAg86flxC",1
"R_3Jxf9Xq3TMNq48q",1
"R_2q1JQM2cJnrpWJg",2
"R_8r0bkndWk6j0omZ",1
"R_1KykkkPfOv2A07a",2
"R_3FK9yNKnREM8GkK",1
"R_1mvX5NDun5UCUbj",3
"R_3ffSWcywxjrMfir",2
"R_1pT3rCao7JObSjD",5
"R_11WJyMxfiYRBGb3",2
"R_3qJpvLuRJlXVAoW",4
"R_VUS0B0m37pw2hJD",2
"R_WxhKNdxjQcxbpWV",1
"R_2YKXkvYlct8W7PV",1
"R_2uy1zI9n1dmaFeM",3
"R_3iCrHrBHr6S7ITW",2
"R_1FnrUvV3E79Hih1",2
"R_1mV1w94suT4iiEw",1
"R_3Gx1Ntor4tMYbYU",3
"R_3EmQ7IJKSjjMy6N",2
"R_R481yYdTHubuK1H",9
"R_5o1gIQxsfchnnCV",1
"R_3IYQxB9Y4JnHmyH",2
"R_2BytWJofxuEVgk4",1
"R_1175uPeYc5XDECn",1
"R_2wgIiHWYSpV6sGt",2
"R_21Erd43jpplasdq",2
"R_wT4y0mpnioFn7a1",2
"R_3spkVorG0R3grZe",2
"R_3M6xM4e5AV4MtFw",9
"R_1GHwzRij4TnY9ZJ",3
"R_2QMxJJqRW9OsRE6",1
"R_2QflV4N6hxoia0o",5
"R_yHCmcbZMj82f33P",3
"R_81U4Eqamkay43LP",4
"R_5d7djHPSeZ70i3f",5
"R_YbKDZvAMLZoajYZ",9
"R_UnLqT9e6CEJt0ch",3
"R_6h6tYtwAHb1tB9n",2
"R_BR57FwESLWE9HkB",2
"R_2v0qjDwFoDlLncV",4
"R_2ALLsxyfhaTdXzE",2
"R_30jyTjFsiWVxNYP",9
"R_3EiiLFSRfieNxG5",1
"R_1gwgARYVBszeQ5o",1
"R_PCygaHFKBWSpUAN",3
"R_2THnKBa7aMJiRzk",1
"R_2fB8n4dSItiu1nh",2
"R_blop9W8gd0VitUt",9
"R_28BtUZv0PDAwWOY",2
"R_RPM53sFj5Uzgqv7",2
"R_RV6dYV67SVG2Dyp",2
"R_DOSTEhIJvoSuVAl",2
"R_2z76PfFG2l1Nr6g",3
"R_w0CBbaaQ3d7Bu6d",3
"R_UzKsm4RpkR51AI1",2
"R_2Ym7ztJZtdp4oQi",3
"R_332paXxhiq94iDb",1
"R_xrwl4M2EnhGND8t",1
"R_6rozEW7MCEtOgut",5
"R_3JmFXyfOfYTdlER",1
"R_6s3sJ2znGfR9xMl",1
"R_2QstifaGrJoIFyn",1
"R_12gK4PBV2gA7Xm8",3
"R_A6G6Eo7foCDnoTT",2
"R_1I5bHk6A0RE0vGa",1
"R_1BVqB875RWbRTZS",1
"R_1ifKFQfAee4OaIV",4
"R_ehwZLv94USnQ7hn",1
"R_2RR2PNyVix8ikJV",1
"R_2c8CvDrMY3fcp91",2
"R_12JBVZOH3Fg08Wk",1
"R_290qgwOmXhmqWAk",1
"R_2ttbXqDBz9jZ6ZH",3
"R_0As7JaEmzb5jfcB",9
"R_12FvqzZRfPRRxPz",9
"R_1QfHJyq5PbO9SAN",9
"R_2qlOmwyaa2zvwvE",1
"R_1pJuDBfq8x06pEV",9
"R_3IZaZBF1RDNS6JP",1
"R_30cV1SmioK7Z9yv",1
"R_xhZIKXJEyczK1DH",2
"R_tPYYYGG7iDBboNb",1
"R_3Hpg6oqbhGVWaDP",1
"R_6QYxQnuXcfc9E6R",4
"R_2PvRtxfv6tZA34z",9
"R_2B2SKn4tw2WM72l",1
"R_2R7VGqsLulwCirZ",2
"R_1q4I8ply8Ixei1l",2
"R_sRvfxhwYHJ8mr4d",1
"R_1jjnrBaiGuEGEPY",2
"R_32J99TLUuyKaOay",1
"R_2EhDHU6DLx0buH9",9
"R_3fHjS8Vi7GWPVTu",1
"R_3hb8eXCkdy37XXW",3
"R_2wKvk6ywh1jpREy",1
"R_1pXTDNcT6jDwEpC",3
"R_6VSmACWoezWJzDb",1
"R_1CxZmJA80i1iNKM",9
"R_2EEjqa6g7WIA6RN",4
"R_3fBugn8U4gUdVYu",9
"R_C9RihS7HEpQ9tvj",5
"R_vZkkpJBZP1Z8q9r",3
"R_24NVAeFFavRSy4E",2
"R_3pax1yMF1wg5znl",4
"R_3e2grKehSBi3tI5",2
"R_ZrEPerlyT0xh1p7",1
"R_3fB3o2IV28N0dj6",5
"R_3NxrRVPUjMb0I4e",9
"R_3rVvp4BRhlqG6Pr",2
"R_3GrEjaESjEDgxIx",9
"R_1gosXsKm21MRSMn",3
"R_1ITxgCat980WsLq",1
"R_3PuVPGpCXeFasFB",9
"R_xrBJ68r2A4Ctw7T",2
"R_3PBMvPetGhVIbW8",2
"R_2uICW4yZlqhSArb",1
"R_33CQUBb3BFO0RBF",1
"R_1jjJkZJNBgN7OnQ",1
"R_2pLc3rherRWuwR0",4
"R_31zVToprlyCyYfn",1
"R_2cc4y5e9bQ51UL6",6
"R_1lyMM70YF1WZAGL",2
"R_cH2eay2YPbrdom5",1
"R_cOuLoN2ScYgSUI9",4
"R_2tLiwiBX1gpzpvF",1
"R_2qqG07TwVREdhAM",2
"R_4TThfLlCcj2vndn",2
"R_2pJEChaISQaJodd",4
"R_d771cyK6XCap06l",1
"R_xFoHzxxjNL6B7G1",3
"R_22G1q1P5WATO3Xu",7
"R_XvtittSIs6EbYRP",2
"R_1CJkbiHFZtYtxOY",4
"R_307uZOM2OrFBtLQ",9
"R_2Ubcy8kjRqd3fP6",3
"R_xGzn0NN1uvRpydb",2
"R_pFxPdrR9xm1wsVj",2
"R_1LYVZ0er8R8KdHZ",9
"R_24Ibc5wWagaW1K1",3
"R_ddoZjYM6YilIrWV",1
"R_OBd6chpnQjuaFgJ",2
"R_3KvzbKEsoRL385Z",4
"R_3rUnacX2qaWX5eX",1
"R_2Cj2nULdkQ91wRU",2
"R_10oufhuOhD6xmvo",2
"R_xfKEn9uzy4vv6Zb",4
"R_2E7hHCWjdVgBJtl",4
"R_3gOruKE9p6wz0oA",1
"R_ZBK1jh5gttvzyql",1
"R_1KoRKf76CuDc1Gd",3
"R_3HOC0N6jTbmrqi2",2
"R_OQnhxrir8Y8CsaR",2
"R_29aVkehHbdbrFAg",9
"R_2PbyH8vn5qt0trP",3
"R_22J1A3yXo5L3uHx",2
"R_sKUC1wZbOlheh8J",2
"R_3I5BRFrP4OvUIHo",3
"R_3iPenPMxXVZB017",2
"R_3yoJHqJVuBFT809",2
"R_YVVB6myVyF6QRot",2
"R_31KOELNcw9VkBW9",2
"R_3kui71wcNOK59Fi",9
"R_2pMEy6V250iGBAl",5
"R_1mWUL0MWWKNJO8v",3
"R_1jcBElmMFjYn3kV",2
"R_2D0kKGw4vmouGXE",1
"R_2EtuqsyQ2Ciqi6V",2
"R_7TXlnst4CLQ7le1",9
"R_1dKYtTq7CjPR7Ch",3
"R_3PMm3NfC4Fn5eUS",2
"R_PvMz4LNQawzqflL",9
"R_BxHTji333EQ6tvr",2
"R_3373HDzV3iMsGXk",2
"R_2D1WpRk2sNRLrPb",5
"R_2pYr65gCDvq0uN6",1
"R_UKL4CjRMNFg3tol",5
"R_3G37vRkJRGk2jLj",4
"R_1KpRt1TxGZOjltu",1
"R_2dAatTT7pCKqQkA",9
"R_XFUYhKPTSbYyB69",3
"R_3hubiuhIIRg3xcw",1
"R_2xwJm7ZqVyRBml4",9
"R_Wd6bEQKDaCjL5T3",3
"R_27eRWQ7ohvpDGvH",3
"R_2E5ltgK3dohiyLl",9
"R_3EjcVxaA0zTfWsF",1
"R_1pscUQvUdTKVYML",2
"R_3NVVaBfOna5WXgw",2
"R_3kmJJ51UHb6NuIW",1
"R_3wqEM4ZOPX3ttWV",1
"R_1EYUZV3ld9e7h1q",3
"R_2AZjbAlQSB4HPwJ",2
"R_DGXwG1X5foEvXDX",3
"R_d5skAWVGA0up6WB",6
"R_2B3PZZzy4Y7VBoL",1
"R_3qm91ZQB5Ium3Yy",1
"R_3EAauTMdqpMu4DE",3
"R_1mkLuwsKDkvvw0j",6
"R_3EKgkhOoWhLnlzb",3
"R_28T0PeKqxDLrMIc",3
"R_qJlunysxeL5pfPz",9
"R_26eGLrRPzM2tMI4",2
"R_3n0FJgPHwv4CW2P",1
"R_32Y0sY2pqN0yKP2",2
"R_elBfLjyLnPpnvG1",9
"R_3DjAfvuQ5t4KOWZ",5
"R_9yOqvBpfEAEiIw1",2
"R_pfsCxXsVew4Om5z",1
"R_3EcWboD8SzCtjLq",1
"R_2duprGSVnN1Zq4r",6
"R_2RPlDjEhnpPKw4F",4
"R_308YVOeH9ic7vC3",9
"R_2e4MGfWoVujNLN9",3
"R_3en2heZewzsnHhM",2
"R_12Pk4pV5jTas9wX",5
"R_BE9kstXTB5fLTRn",1
"R_RhrZiwLQVsL6VB7",2
"R_8ApVXa5lrcgctmV",2
"R_73TDpYZDz9ek5Rn",2
"R_sRVvOTGdiZkKrw5",1
"R_3ReiVTuoYg5lIra",3
"R_57vXEWxU54At2SJ",9
"R_3FWr0nHY0KSkvrN",1
"R_1K7vZrIgEdu4B8v",5
"R_1QGhRsDxkYr2vZj",1
"R_1qWWAkCrB651fCQ",2
"R_1PSiXHTDpx0hUCI",2
"R_2aVPFC5Qh4VvzEe",3
"R_1Eh9cuebdpyDji7",4
"R_1irr8ynO3NMhohR",3
"R_1kIas2R4Xz45irT",5
"R_BVCOJpJElpokTmN",3
"R_2TLEqqLCkoNa8kZ",1
"R_2YLBFRisbteX78A",2
"R_1OB60czsB4kvpJe",1
"R_vDeSoYOb11FTG13",1
"R_qLeBd4YGIjlfMtz",3
"R_2BmJ17CNeLdzfX2",4
"R_2uCaDQt3Nhht1v2",2
"R_1fdY68LCF2dYMpT",1
"R_3iqWGKNJlVNcYI4",5
"R_1MPUtI94v2BalNh",3
"R_3KusgH4PJoPEVit",1
"R_yIqTDyv46wwWJ45",5
"R_2zZmna7cZq4zSQ2",2
"R_1cY28kdhkq2uWAu",1
"R_1IYoMDBW6UL1YCL",3
"R_1PZrkbPPLFtjrgv",2
"R_3nJyaIahm2xeGvN",3
"R_cvHEMyMIwfEiTeh",1
"R_3dXrQMaKKQrjMeI",7
"R_d4LNk5oWBHFtEKl",1
"R_Dr6CYeXLq2v18aJ",2
"R_xymDwmOipBybnrj",5
"R_PRj5szQJTXgWNY5",6
"R_1inD1p06KwoLAcd",3
"R_11bFcuYLxmkRvVQ",2
"R_2c6DH32zj1pzEZV",4
"R_2ah4OLGJRbjuutx",5
"R_x63GZ4vj054q0JH",9
"R_83cBs9ZvXrW9xjb",5
"R_28BCOEwSv4cFHGq",1
"R_3so8EpCgnb6orTK",5
"R_3JJhJQLXU5uyKDH",1
"R_2qrdmCTbtAk26Ra",2
"R_1rNVwKtAoXEULld",1
"R_ZaYm7tOXhm6xiQF",6
"R_2aPFxQO6XlExWbl",5
"R_8ekbrxCI6xBtWb7",2
"R_12nBJ3Jun5xDAZq",9
"R_bILq30Iux59GK3f",5
"R_dccDkmroebNOypH",5
"R_2qkkbW1379vcugL",1
"R_9NsdGNUiWCmYeAN",2
"R_3oZnBrRd1L3a55k",3
"R_3eeL7GwD8XXdB5l",3
"R_3QPDq9Sq4YPG9Yq",2
"R_1r9zjtW03XxxiHc",1
"R_2ARw1TrMVyVoazE",5
"R_3qVFZMVRrYxHc5v",6
"R_1lgG9BfgM34ymYY",1
"R_XhvZWbmrUlEYDSN",9
"R_3NFiQuZaeTDPvrI",2
"R_11cfuZwh1RUeeAM",9
"R_2qmZgACOv4Z5IbC",5
"R_29ojrVA17jIz00a",6
"R_3lFwFE9n238xwq8",1
"R_plSUSwgUWTPxeXn",2
"R_3nOzB7nOHGffZKm",2
"R_1d5gL9vjKpWsD5M",5
"R_u9CRYgpFeuh634Z",1
"R_3QJgG4Ygcu6okCl",2
"R_1o0FgbkoZ4wDo04",5
"R_1Q5SpZSgEba1RaO",6
"R_1ruDI7sXYhNfThY",2
"R_1MSZ64udao43rhh",1
"R_AHFp1nsjKhDc8Ct",1
"R_3gNq604AwwuHFQg",4
"R_1GHA2l1aEYtUQlQ",1
"R_AC219vCL36Afrjj",9
"R_po7CvqZx2uttJ29",3
"R_3Dc51ozFOfufBZz",8
"R_2agkhQXna9Eeki6",1
"R_2wcW0TbNORdDbpS",2
"R_RPFzFiZVWBjfrMZ",2
"R_1eqOSFt4CvSjsgQ",1
"R_voZzGUvyGkqbyr7",1
"R_2U9RmbhONKRn6QA",3
"R_2ozYA5fUcacXdv3",1
"R_3MlpMJS421ywXwQ",5
"R_AoYPa4Oix7n7aj7",5
"R_3Mu4IFkHcmslnpm",5
"R_1drYMvxJelpQE58",1
"R_28FGE7UzWRwtI0n",2
"R_00e3bnNdNg9USB3",2
"R_2Vsjv5q9Pm69K1B",2
"R_Rs3bW1wIaVouroR",1
"R_1dN7FbScEMKDWkO",9
"R_6YCQV07hts5sHoR",1
"R_1je485aYRbj25bK",1
"R_2f36X5dJmBdPkwr",1
"R_2WwK7cQl4EOaNGo",2
"R_2fy6ClbvK1vBaLl",2
"R_1f2zpFL2VWOWG4S",9
"R_2bKqfJBwAdcFuiE",2
"R_41SnWhiBJ5FZKZr",1
"R_2aKw7kDXw23HtZv",5
"R_2DMSdm5zMxMZTyP",2
"R_Z4qCoX1VJt1bYn7",5
"R_1G07rziiZJqTJ0B",1
"R_2f9hTdly9mFXMO2",2
"R_33ycHqiAFuX5pAr",4
"R_31sCNEF8h2veGji",7
"R_3MJsO1DlIDu6Sqd",2
"R_1IxQIW3cRSsuA7F",5
"R_1i40Cw31Kdk8T1o",2
"R_2wTSxZ1IiK3KEBg",3
"R_3lynM7bNCzioL9r",2
"R_1F2nK63qFifpFaV",5
"R_1mfHSv2RizFezwy",5
"R_1JXWVSQt79qKZOW",3
"R_DlbwAZNW6vCDPnX",1
"R_3sid8422oSliHn9",3
"R_DAUJGOxmSpL76db",9
"R_w0LUXUfFEGeF8uB",3
"R_SZA9fiSBfii4Bwd",3
"R_x6gmExeCqrSq6HL",9
"R_339IypV8OPHvmni",5
"R_3p9cNtfpZdj42L0",5
"R_12cn0kuyRCAZhsF",4
"R_vTPH9ntYcckNZxT",2
"R_1BQMI5v34nmCknh",1
"R_2rxGzEg53m9ckmd",4
"R_WeBIrMoJqx96VtT",2
"R_1GEzARVBJT3Cqd3",3
"R_Y3N3qB6LJuyGXjb",5
"R_1dcZoDPTUijohpb",2
"R_1176LOEmx6NwZUz",5
"R_1Lb7PQsp7ym3ohL",1
"R_10UVkoqne6Ujhm3",1
"R_1lrGqZrkMbhZmyc",2
"R_w7tsimqEzqB2Ccx",9
"R_2aE1QG5Ei2966dv",9
