"cps19_ResponseId","language"
"R_3ktUucCeJSIgeFv","English"
"R_1pzMU56zScoiaWv","English"
"R_322U3qo4dpXdz5C","English"
"R_WwfcLiqmnwoulYR","Neither"
"R_rlSp7xL0D81hyHD","English"
"R_D1tLCiwHPFF0h5T","English"
"R_2EcWO5FqUcIkkmA","English"
"R_3JIRA2BOmnL2VNe","English"
"R_2qa9ny18Tg7AZ9l","Neither"
"R_51p0M14Dyn7FS13","French"
"R_1q9gIP6w7C9J8Od","English"
"R_2CE9HgRqp9mHwUw","English"
"R_2rAUI3vR30WisG0","English"
"R_e8TBc2lmqvxNmIV","English"
"R_1FxF3R5InFYiuuL","French"
"R_1FLGCNDhTLmCs9h","English_and_French"
"R_2Bmq2B6AywMBLrl","Neither"
"R_1Nt7DluBwEuTQNi","French"
"R_2co8vD325L2wD6P","English"
"R_3CHqRDw45pU4WPX","French"
"R_2CJQ1lskE73jRVU","English"
"R_20V8s4aL97uhsu9","English"
"R_1MNf9FqpRFOgi5C","English"
"R_3MDS4iDEqKFCU8S","English"
"R_3Nx0Y5Yd6ydtTVv","English_and_French"
"R_2vj3bO8ieZsopZs","French"
"R_23VKgc09rdBwZF2","English"
"R_PCD6mUO5mirMZXP","English"
"R_3qeRrVkSXHBFKxg","English"
"R_3I0OtLtL635V0em","English"
"R_UAzttwEniHSSviV","English"
"R_6uvxiBj9WRLCCrv","English"
"R_3gNLaL95fyYhxwC","French"
"R_1jrgjNEALgSIZsd","English_and_French"
"R_3j3hbxhL18n2lT5","English"
"R_26eZI8Ch7wnp1vQ","English"
"R_AswcLfUkET9snSx","English"
"R_1CpQqo944Ovj7Zs","French"
"R_urnAkNuA84zNegx","English"
"R_2PkhYbIRs2FZa3P","English_and_French"
"R_1meCiqkNz7yqppl","English"
"R_33rkKQ0eNLCe16J","English"
"R_yq08J1H4kRjcf85","English_and_French"
"R_2QWJMO4KUDwjqIH","English"
"R_RLjCjObCyM6rNHH","English"
"R_2VNKhCmCiHiGF26","Neither"
"R_1FgEac29zWJDIuT","English"
"R_qKtBVRPf75R141H","English"
"R_yx9rkNYWd8kD8B3","English"
"R_2VlSfksTwfhz7pG","English"
"R_1fkgPZmCUykceOh","Neither"
"R_1Fg3RSrkwgG6pgU","French"
"R_2PhABh2twkqmRuT","English"
"R_29gjlTKYesaLCLl","English"
"R_2UcmCqgAApMWRw6","English"
"R_1jwUBBJ93tHneIX","French"
"R_2fD80Xb4rWWyCj5","English"
"R_tK8HEzYGs5gooCJ","English"
"R_1gvy8zo5PzzJNQP","English"
"R_1DUphmqyPMEx5Zk","English"
"R_byiaUb0MQPmZ8FX","English"
"R_1DvwWHGE9L9BAP1","English"
"R_2DLKcDxxPu4H5Ua","English_and_French"
"R_0e0pjSVLDaxBroZ","English"
"R_DepeJdOqJ6kRgRP","English"
"R_3HMIJtMghGLXb0R","English"
"R_svqLtRVz7lZEThT","English"
"R_1d5N520fAlInKUn","English"
"R_3hgylF6ntlLc0CW","English"
"R_3G9DeTQh6tDCna0","English_and_French"
"R_d5KUY8DKH17SRG1","English"
"R_2ta5jbEyfVoTNkG","English"
"R_2xKMF5LxuGSLsYY","English"
"R_1im3bFFCt97MbvC","English"
"R_Aap5MCDlRt0fE8F","English"
"R_2uwFAYM1Z6Vm4Fv","English"
"R_1IorIWNU309vAo3","English"
"R_3Jq4KJuXfHvu0k3","English"
"R_2c2ebk0n3QdT56O","French"
"R_24Z5WXXAmwvbgVX","English"
"R_1FsKx3Ebwl9kBAH","English"
"R_0UuPkbOsT6Vgfp7","English"
"R_1SuR0F1EpePvY77","English"
"R_ZwAxTz2BgHgmf73","English"
"R_3LYBWmpj6exSLRC","French"
"R_XYDZU1O4V6v0X8l","English"
"R_uePvshOt5FHvk2Z","English"
"R_1Ca98FuTMVUaF1n","French"
"R_3JDgXxMTz6GCWAP","English"
"R_2En7uQhb9YTIRc1","English"
"R_2QDwtRZtKea3DDm","English_and_French"
"R_2Va5hD7zNxyXH9X","English"
"R_2qe2a69ykaSbFW9","English"
"R_ujDYqrkn2EKtSeJ","English"
"R_31TaEZhTD8OD54Z","Neither"
"R_1itCWxjMa1Llmu3","English"
"R_2U3nKelyMv6fSIy","English"
"R_27ewlQoAewSZZuM","French"
"R_1eJktUkbpHNOuOK","English"
"R_sIrddLjr1u5MWvD","French"
"R_2uNxhUyzzLFglP0","English"
"R_YRNAUBHfN3D3Hcl","English"
"R_1nSKr86eHm9VJLU","English"
"R_1gCIdWSVoAB0ZO0","French"
"R_1QyhjV4O8lqsbka","English"
"R_yZRjVhNL2SXyTUl","English_and_French"
"R_3qqRX5M1NEBvnRn","English"
"R_3EniKSvl5ZXT7Ug","French"
"R_OCPfNLKG7Iq20aB","Neither"
"R_1ohgpD67XWOQJBt","English"
"R_a8EJLycuOYTPo0F","English"
"R_3OcsCZND7xYBt4I","English"
"R_239yatSx47UZVfm","English"
"R_1HcWXIIHY7Zsp0p","English"
"R_2b2UJF1r1rGgCKI","French"
"R_1LCdFpzk95oNexm","English"
"R_2w4DCCuJhwjHpNr","English"
"R_28FKbPH9T0rffVN","English"
"R_3PMr1cA3zpjUljR","English"
"R_2OTEZNqgvIUEmfM","English"
"R_3Jq5XSIzm6Mx1Lc","English"
"R_12lQYvw2ebLB100","English"
"R_2c6gipbB7wJopPV","English"
"R_24Gh9AANuiMf4Ji","English_and_French"
"R_2ziOIT1ZlyVnNeX","English"
"R_1ghUzXAdlzksSH3","Neither"
"R_RgKJlolKOAxE4XT","English"
"R_3fjht87ZoRgxs87","French"
"R_21AGLtlds0lHRFK","English"
"R_2AXO0XSkgCkKXlR","English"
"R_2dhc7wGyDBnLZG7","English_and_French"
"R_ua11Is1YzT6Pu9j","French"
"R_01xyPvm9p6han17","English_and_French"
"R_DnH0LWyMPguBx5L","English_and_French"
"R_2xS4Hf8HmdyRqtq","English_and_French"
"R_1eRDqLIKyzyb1nI","English_and_French"
"R_1fcMyosOqjGUD8D","English"
"R_1pPu7rewV9b6XmJ","English"
"R_1lh6NlEXorWLBFH","English"
"R_2QJU9LmBwaExMJr","Neither"
"R_0IFmNJy9b6h19zX","English"
"R_12mzCmRdZ2PZ4wa","English"
"R_1JFWb4cG5IOshve","English_and_French"
"R_2SAITQNLKM47KM8","French"
"R_2YGvAFeeCzzLvGP","English"
"R_1g5EvxvMiLKOhAx","English_and_French"
"R_3FKEdXdeISO0wR5","English"
"R_XuIajbMLyazU24N","French"
"R_2pXhdLwv3wEshAx","French"
"R_1dpkFLB9XQuWGQD","English"
"R_3esHLFKKjeT9MlV","French"
"R_25N0hKqfbyijhWt","English"
"R_2RWjDJuiB0lHKp7","English"
"R_OjWi0W2Fh1DxErL","English"
"R_1MSU0LkM2OuieWx","English"
"R_1gbyr9YkhPN771s","English"
"R_339DaLO71uVOAwN","English"
"R_12c2wKYLMhOf0gt","English"
"R_6lpEwDSDfa2ZZlv","English_and_French"
"R_3JxiuHm5ZIwbqD1","English"
"R_1LRuCZFNbnwqFyh","English"
"R_1Lof3DI8HxgIwX3","English_and_French"
"R_1rwuuR3NU1B05Xo","English"
"R_3rZ02B5EZOPhn61","English"
"R_cMkIi7IALbW6vNT","French"
"R_3iIMZ6uUIVuKhlh","English_and_French"
"R_33Ea1iH4IV4OU34","English_and_French"
"R_1GZkvvitDn79C72","English_and_French"
"R_2zdQ4QNYB4sCVMN","English"
"R_tKHCXt0ntrXZ8Wd","English_and_French"
"R_1oFMYYkQlPXF1A1","English"
"R_3CHpxPKbhFII3v4","English_and_French"
"R_3wptEGV5Elp4ITf","English_and_French"
"R_2CJThmTjMStlADj","English"
"R_1QA9oVQ78YFD3sA","English"
"R_1rjhvW0LkJfSWf9","English"
"R_6RnHiRtZ84SaEUx","English"
"R_1NEv1vVLqkpiI9z","English_and_French"
"R_2VfkdPyRZ6Qazu3","French"
"R_8Cx1MYtoSek7bTr","English"
"R_3gTKKXAAdk6Z8KC","English"
"R_24qvtsVwyCbb2pW","English_and_French"
"R_1K8vo4mnzTHQ6pc","English"
"R_ekW88y7OPSHcsaR","English"
"R_1OkjsIBG4X2ksgh","English"
"R_1gAaJrQEceffaiR","English"
"R_1hKJrrrkt5kjFW5","English_and_French"
"R_22PuaNCmzXqEgtw","English_and_French"
"R_w1aUwWdL0kx7Vvz","English_and_French"
"R_SHQVLG6KNWt02Dn","English"
"R_2coKtHCwWNuCe8V","Neither"
"R_3qR9HJz5jXm1POD","English"
"R_1DMflM2uBWYixVN","English_and_French"
"R_7U46gFvrfNzXM8V","English"
"R_2torybDO8JiAX0Z","English"
"R_2DP2WoO8LPim7V1","English"
"R_3QFRlPPbDZIrTKX","English"
"R_1hLwPBMX0RoEKg3","English"
"R_3DnHajPfmfFwr0Y","English_and_French"
"R_1eQ4Yv0KZv1pFFK","English"
"R_XTH9N5QCMIUKbaV","French"
"R_3qxIkZ3UrGBd6i8","English"
"R_2uxNWxKpQoAL1b7","English_and_French"
"R_bvDMRFlUpbvpxV7","English"
"R_TmSQC9zvUCifyqB","French"
"R_1KpSPYlogGlVeGv","English_and_French"
"R_1DU0h8xFLzkAEMo","French"
"R_1r6px6n1G1AAGFR","English"
"R_2S0Jr4S8KexoyjC","Neither"
"R_5bi1Z2dBXEgK3Hr","English"
"R_28Vh4oOZ6b69BUW","French"
"R_2QxiphcK5rxLaP3","English_and_French"
"R_2YgrJhQ0yKsaJuE","English"
"R_30pnWnEKYatidBK","English"
"R_3qvuy5nU5QRpKlF","English"
"R_2ByrlOBVc0N02nt","English"
"R_3GiCNeMcWjhbRlq","English"
"R_YPUGdT2AOWh3rbj","English"
"R_3oMHvDu11f5ZHHQ","Neither"
"R_30e4K0lEG6XN8PU","English"
"R_3kdl9dxAeiBcXZY","French"
"R_2b2iR51Ig8v4g4C","English"
"R_UtHPMtc139P0NlT","English"
"R_3oC0SgyL4oqypLL","English"
"R_3MmRPx6q60LxTnD","English"
"R_24kjDrVzzjdOALc","English"
"R_1dFuXS2BT0rIjL9","French"
"R_3O22EHh21YTpO3b","French"
"R_eQzdoJrZZgYhReN","French"
"R_1okbsHSTdpkq3Tj","English"
"R_2f193jYtM4RVCtX","English_and_French"
"R_1pDoqh19Ozrgo7z","English"
"R_2WBC6Bhy7cU9Q5b","French"
"R_RqMSpngjBoVKQE1","English"
"R_3fcVCJEVX1CfDry","Neither"
"R_BDHuBWFE80ZLmjn","French"
"R_1eJXhui14x6hPv3","English"
"R_2zNE4vbG24Tzywz","French"
"R_3lLerMaLptsZTjr","English"
"R_2QrefEerpP4nBGz","English"
"R_A7ChtQ6czNIuW09","French"
"R_XZJMH77tgLrAgwN","English"
"R_214k5Nxdcetceax","English"
"R_3NJRjePo5XmX5Fv","English"
"R_2ROqOjoz8X9TjUg","French"
"R_3hfkjCY3HdChoXK","English"
"R_28HfNzAYzLT4vdq","French"
"R_1GDU6VvJF75eSQN","English"
"R_39k4vwSwbdhMz4J","English_and_French"
"R_vjkuavveksbTpqV","Neither"
"R_1QAbNvK4g06NLYr","English"
"R_1mJJAMcJmNEIYnV","English"
"R_12qXTw93b5YAFu6","English"
"R_24xedLmbQOf8mxP","English"
"R_2dgVowcW60A937y","English"
"R_3ftJnwU6NyUtC0N","English"
"R_3CHO6NzeEMkYNG0","English"
"R_OD7QlkC8xBQkIil","English"
"R_W1ltwfj17BlzYDD","English"
"R_PGlhDCl6kIYIQ2R","English"
"R_1OVaHST8mSEBpoB","English"
"R_2YfA7eSqJimQWMN","Neither"
"R_vuYbskwxp9UtKyR","English"
"R_xarizGja1poI6xb","French"
"R_2zi4fUpCeeEcZlz","French"
"R_RttVjJ7f6EGOKU9","French"
"R_AcIxnA2feyNIv1T","English"
"R_SVnJDp3ddtIKkeZ","French"
"R_2VQEjVEC3OyI8Od","English"
"R_elDMbvwOkbeCW0F","English"
"R_3jdtJl30EQ4oiMt","English"
"R_2qBHoX6465a7hfy","English"
"R_1FLgmSaD4xaP4Ti","Neither"
"R_9SpStEC0s3t6qYN","English_and_French"
"R_28Gq27rt4WOFhtM","English"
"R_1DnASNFowu9fbvV","English"
"R_3EYBPNztT5pbP0f","English"
"R_1H0797sYxSDCMFA","French"
"R_R8p0991fU899w4x","Neither"
"R_XMSWvqpRKh9393H","French"
"R_2taHzxPdXiVzG4e","Neither"
"R_2CJvuYq35KcwcVC","Neither"
"R_3hxtUJWpHiyXfwA","English"
"R_pSsz0nshembDVbr","English"
"R_WwjEiICcwPIohqN","French"
"R_ewEcZg3ZiZMDfNv","English"
"R_3qJXErdzVTllrwM","English"
"R_3dT9p53TEOvlYWT","English"
"R_1dm1UXnxHkrYDsG","English"
"R_0TkiazMSCMCMpHP","English_and_French"
"R_1KdT5ft0Kh3NuI6","English_and_French"
"R_1NyycnyE5HuRAo9","French"
"R_2Sk47yJadfCEOLh","English"
"R_3sgoPcVZpHUTLiV","English"
"R_2circPbQp4cy5tN","English"
"R_3MmQy6ACTc2Lq5k","English"
"R_3fDWkKf3Biqd5N9","English"
"R_1iqg0RrTtmeOSwt","French"
"R_2xMl9YK5GrrVhVN","English_and_French"
"R_12ijXyUcsIWTIjy","English_and_French"
"R_DCsYmfFNLuqzlVT","English"
"R_2P7k1hIFcTGMjso","English"
"R_1OBqoSpluRsdpzt","English"
"R_2V3iXQAT4H1mbba","Neither"
"R_phkBP92IBXDxmIp","French"
"R_BIWn5qJic3GwqIh","English"
"R_1nPbC8VP6uXXmwn","English"
"R_2DXPYFO3TNlHo5K","English"
"R_shgsCMHEWfpGz85","French"
"R_2QPwxO6XjK1ZvGF","English"
"R_3r2L4ilNmeOkjgG","English_and_French"
"R_1lbOE7VH66kQUCy","French"
"R_2f6yiUYGlsSxuvB","English"
"R_10rr1IlcAsR2oD0","English"
"R_3PSS31qPtubi5vS","English"
"R_UaUY9lZKcNSKZQ5","French"
"R_11hbSNyHG5Nstjc","English"
"R_3M3XKnRcr8TBEK8","Neither"
"R_302A6ITMzKrrPlO","English"
"R_2fjuE78pozVxyQc","English_and_French"
"R_27g9wfFPO59E5pP","English"
"R_331mM0eLa7wLht3","English_and_French"
"R_yl5bklPlbBMiUed","English_and_French"
"R_2doPwio7kYMOgTb","English"
"R_2q1Unv8Te0xmVrD","French"
"R_3saC2r4tntLzp0p","English"
"R_3I6jlFsQOsS1TYo","French"
"R_DAXs6ajtq9XzZgl","English_and_French"
"R_1IEFnBMiBgdZ4u5","French"
"R_Rxy38Djq0CTG1cl","French"
"R_25SBUF4eRdt1fPw","French"
"R_vCypTA12MrOYQI9","English_and_French"
"R_3eyQv9xwKRHUhLZ","English"
"R_XMbz6EmKiSXGSml","English"
"R_3PG0MAGUCjYAjHZ","French"
"R_3TVqwATxbNnvgzf","English"
"R_31tQMVOb3TTIewh","English"
"R_1mgGmWZezTAmEoB","English"
"R_2bTTv367nao2uKX","Neither"
"R_eM3IMrBFpj5cCPv","English"
"R_28TZXTZk8VKxxgr","Neither"
"R_2ANEDfd8fXj8kIF","Neither"
"R_2y7Rw2U7UZxfNUw","English"
"R_217H2jM0FMyS9RO","English"
"R_1FgZX5K6prW5WzG","English"
"R_qIpXLs2izN5Hri1","English"
"R_2OGX3dWDugNl4RH","Neither"
"R_1qfdvqRd6XpK1bb","English"
"R_Rw6ppf9jlWe0E1z","Neither"
"R_2DRHveUBmvb6hrA","French"
"R_1f9E3kRIF4CHoUA","English"
"R_1HpjLyGwj0psCX6","Neither"
"R_3PAaT412fAskTDC","English"
"R_12DC7OTEwJAxoPT","French"
"R_2f8lUb4G9ArN6gl","Neither"
"R_3CTq857ukp7nR2S","English_and_French"
"R_33e5rhgyReA9uvw","English"
"R_2YRhC8I9wNTJw18","English_and_French"
"R_8zRFkPRo7tY1OIp","English"
"R_12MxyyxoY8F2HNR","English"
"R_2QumUnL3Fv3sXPZ","English"
"R_3M4ln9YIgsnMY00","English"
"R_1pZ4sAPiJ3UtL4Q","English"
"R_2zZwI5v2HXuT0Xq","English"
"R_2zIVRCk39TAgWkh","English"
"R_3kpHnW3QLMrq42r","English_and_French"
"R_r6zscgN9PfNa3hn","English"
"R_2rVfYQGrJsZJZeu","English"
"R_1jOFb8GIHK8evNM","English"
"R_3JmUlWZ0uz7eXxc","English"
"R_1CrMob7Hzic1Ob4","English"
"R_1C86PAcchaKMoGh","French"
"R_VKfrxwcaVG9HBn3","English"
"R_2DThFqu1PKxEd1X","English"
"R_116cXUpnLGJg0R8","English"
"R_2PvytAxTxrTXzTv","English_and_French"
"R_2QKa0m7j7t6spYi","English"
"R_ByzSVaWnDGFo2at","English"
"R_1hSvSyFny1TXjkL","English"
"R_cYAzHW8e4L5U4HT","English_and_French"
"R_2q3FFqUzttqAUVP","French"
"R_2VqpVwZUOgKtcuG","Neither"
"R_3lxWPvnMH9gKRS6","Neither"
"R_3oKPQ2N1dUPKP4c","English"
"R_2sQDvCKgieLwuNV","English_and_French"
"R_1Cmezv5OtZcfXgE","French"
"R_T5hFGid6tiyhmLf","English_and_French"
"R_d1gHUbmXwLgvbax","English"
"R_2A121nfkYpoUZBF","English"
"R_2rp6oQEnujMfQWP","English"
"R_DMZNaQlsbTXYHct","English"
"R_2atxMku7Nl5UmYz","French"
"R_278r5mu1UyLu2tH","English"
"R_24ItjbhlRd52ro6","English"
"R_pgtE9IKQJRLyeaZ","Neither"
"R_2Sqr5PVDYW8trWg","English"
"R_vOHVr2DleaMksfL","French"
"R_3hbBHJaKV4hrpyY","English"
"R_aVnN1RnB2rAfSh3","Neither"
"R_vjEABfCxInq38JP","English"
"R_1QLwmR0hvfO4hHF","English"
"R_bNQK4qDPQ9P88AV","English"
"R_1nPCr3JOPKeAK49","English"
"R_3lFCgamnSfASHnE","English"
"R_pSf9Jk8eeh7CbiV","French"
"R_1lgWwuAMZ2nKOYo","English"
"R_1Qove0a9BNO7ddH","English"
"R_215PZoygSFzPoDq","English_and_French"
"R_8psNeiCEBXLDw9r","English"
"R_3OjEk0fFj4SP0cG","English_and_French"
"R_294vmSi6lYw6JHt","English"
"R_vVPxSDwUoW2YNYl","English"
"R_3lJpGNZm3RRs9CS","English"
"R_2aFQlPSPmISwqXN","English_and_French"
"R_O1M7rWhTGPhTwJ3","Neither"
"R_2fHjUuuqWeXg3nB","English"
"R_3EndIDvMamWaGAh","French"
"R_2EAI80OFwydwSWh","English"
"R_2XiLqV26avKCedd","Neither"
"R_2B2vfGvxihOtpvw","English"
"R_2UaMxSPGuQTtsqc","Neither"
"R_1rCSxM5kgSLaeJ7","French"
"R_28Cl8ZSQva4UpPd","English"
"R_SGZvdTDNpkjaVXj","English_and_French"
"R_125dGvPNJKdW9uW","English_and_French"
"R_1GPILrRbcBneVXN","English"
"R_1H69VWmiYtAaGRD","English"
"R_3p9JlHZtMpMTT9y","Neither"
"R_vogJOj0Ca2S4l6p","English"
"R_Rynn6uyarpZTr0Z","English_and_French"
"R_3LZtC0wqVHwn5mq","French"
"R_PzZxmJNiWejU78B","English"
"R_AhY300nPFwNFNS1","English"
"R_248zYgCSwAdmNxn","English"
"R_AAwGEIZdGHnztAZ","French"
"R_3O9p0B9WgDAQrSo","English"
"R_3HvNhtqnicAomlI","French"
"R_10CsFMwSlbL7Uig","English"
"R_9ZyDSIianUB2Yil","English"
"R_2fBbaViRcY442SZ","French"
"R_25FRt4CQgdSC1Xn","English_and_French"
"R_3nd5JMNtIFjxnUl","English"
"R_2z7LXtLDS1Uz4Qt","English"
"R_3KJZqWJ4bdgLiEr","English"
"R_3HqsqE8e0R7LwhU","English"
"R_1IH7BlkJ4O2fDXu","English"
"R_3njBvXRk420vJic","English"
"R_5Bwk26sfrBB3oK5","English"
"R_V27L1uC6Xu7Vudr","English"
"R_26a01WkYSMSoa1A","English"
"R_XNaj7vNcIWRGiGJ","English_and_French"
"R_20YafcfiVaF6hE4","English_and_French"
"R_3oNIXQH9tcOZN0Z","English"
"R_3RxfnMEJYWLNawz","English_and_French"
"R_2R9A7zjcoKJvdjv","English_and_French"
"R_2s1QZrMTwC4cPx7","English_and_French"
"R_3emJpsTRXq1Xw7U","English_and_French"
"R_3HGnaa3YypiLgJp","English"
"R_27q8HqivCsUcLfw","English"
"R_1pWIuCrmaBd6P6R","English"
"R_vAdeNHvPCE7qbHH","English_and_French"
"R_TdZ1hZg3RY6RhFT","English"
"R_22Ao1lWYBsh6Cny","English"
"R_2aQsfqHvUOSTLGk","English"
"R_3G7VUFrynFBIzlC","English"
"R_3s1f22lSmZF99u2","English"
"R_3m4XYOOzC4z8Qgn","English"
"R_1IWW2wkwSlD9m9c","English"
"R_2e9X6PqZIN7dlFx","English"
"R_43fBY33K3zP7yz7","English"
"R_afr0EOM3s1GjXt7","English_and_French"
"R_3mleXZQRweNStad","English"
"R_2PvzyMYeuzQ183u","French"
"R_3e2Lnx0PH7yQOtd","English"
"R_1Ka3vbLY5na4NBg","English"
"R_3HjfJhGrpV6hMXg","French"
"R_UEbvGJKACkdpicF","English"
"R_2RaH1kKl5GGWOeu","English"
"R_1CeUDmP2gnRMekT","English"
"R_1QhDsH70NTCPRJH","English"
"R_1CfqAGSoaDglv5p","English_and_French"
"R_1LBDfjZRy93Mphk","English"
"R_2xyCW1EwuaoROqb","English_and_French"
"R_2wghC4pZ35xoZ7c","English"
"R_3svT0CIXZ5N6iWk","English_and_French"
"R_tXkOFHMU5XQm7wl","English"
"R_2YidlKvwU8InBd1","English"
"R_pzo5JewExnTNks1","French"
"R_31RSx5mAEVzUhQj","English"
"R_25uobQH2W3PhG74","English_and_French"
"R_1ePGUNB7gj5MbQM","English"
"R_2y2YZHz29MR2UtY","English_and_French"
"R_9oGcelLoE2UMcil","English"
"R_3CKqrYvHF5Vq8EQ","English"
"R_ZgfK7qWaD3lJ8gp","English"
"R_1etyOhA4HM3fLLk","English"
"R_3nOXCZ4oMgEI0py","English"
"R_3PLkdrLDx9SFfMm","English"
"R_3hnL3v0LWVXzIsd","French"
"R_2EuZ4ufvP0gt3qr","English_and_French"
"R_20U2cV430Pkx3aJ","English"
"R_24B5habEwTPWTJT","Neither"
"R_3rJ8uE7cjjwx0Fq","English"
"R_3gN0vXHZgIPChUN","Neither"
"R_Y32LLuTEUOcsvSN","English"
"R_24dAbndmps2XRYS","English"
"R_1lzvjWe72kdRVDV","English"
"R_8vIDDlOfMICKhxL","French"
"R_3QMJmZu7P17ztVh","English"
"R_1dhS3Qms1dNYt1N","English"
"R_3MxnWfpxpFDddZF","French"
"R_xfjpMSvvtqBhbgd","English"
"R_1HkkcI5HvUGPHVy","English"
"R_1esCZzQLe9YReYj","English"
"R_32V1hUXCNo5Kisw","French"
"R_6ioCczO0SC3M73r","English"
"R_2R3bmRBbjXq1359","English_and_French"
"R_2aKVyvb9jmAwtuO","English"
"R_2bKuymMc4Xo6lQg","English"
"R_3exV1FJNgM3WugV","English_and_French"
"R_1PXaXlHYOl50pN7","English_and_French"
"R_3h9GvtIG5y8Nja3","English"
"R_RfRIBBLI5hS0d2N","English"
"R_vZuqFngSyGyzHuF","French"
"R_QfTmyqhJbCFowr7","English"
"R_1QEhmd8e60sgXKZ","English_and_French"
"R_2atp5uGrnv9S06E","English_and_French"
"R_3Eu74H0jYNvXew9","French"
"R_cZaNwjImePXDXMZ","English"
"R_D15AQfrO2NcHzRT","English"
"R_3NynPYxxtTz1Qrv","English_and_French"
"R_3ELRMjdlbWAfXV7","English"
"R_3j879MDlus0fgwT","English"
"R_2rkcpkv7qtYnidv","English"
"R_1qZZ8k1S6y70Xrh","English"
"R_usm9RVoKg5TCWwp","English"
"R_bq1YTl8mLdTShlD","English_and_French"
"R_2uX70HTGr18fXAZ","English_and_French"
"R_22PMoJjHwh4ha73","English"
"R_Uhytq4cDGmRtORr","English"
"R_302boHLfChT5uCV","English"
"R_273f7156VHlCJ7j","Neither"
"R_25MAEMIPjz3wloZ","English"
"R_2fCYlzvu2M9PshV","English_and_French"
"R_3k5s2RVnQR0iKws","English_and_French"
"R_1K7mWDIVR8IdInD","English"
"R_1pmUPRsWl8ZWhY1","French"
"R_301R6f2M5tUnytn","French"
"R_1CpTaSG9hlQxijT","French"
"R_1PRYdbU2Nyrfucz","Neither"
"R_2CZZ6d6IgufFt24","English"
"R_2VpAU0eIERXnjpp","French"
"R_3J7RFPDuu5RJUo1","English_and_French"
"R_XAgp9d5U2ykHpo5","English"
"R_br8z3DmXPDmEUFj","English"
"R_2a9OaTnQZosAbc1","English_and_French"
"R_3me3lia9SyTZoe1","English"
"R_3GoVlIr5fqzHBW1","English"
"R_UnZBGmZRUaTEP8R","English"
"R_qUfVsfpSGmu0EJX","French"
"R_1Ok7RKY763eVDoa","French"
"R_1dlX7bJqWSf8bLM","English"
"R_2CjOB0heoYXz34a","French"
"R_2QufANxNQPC9s96","French"
"R_114szurlaF3QmV4","English"
"R_3hzOU18POk5o962","English"
"R_2TGaL06O3sebaJD","English"
"R_3ebp7thagOG312A","English_and_French"
"R_1hGZzUNfujs4rfi","English"
"R_3CWvGnIuOLTv6Yb","Neither"
"R_2eX4tR49A5HbODf","Neither"
"R_rkmtIe0cglNZSsV","English"
"R_2q26ZqfccphQl3Y","French"
"R_BWnB2z8rKVCsrn3","English"
"R_3dVRBauvt44ieuK","English_and_French"
"R_1KseRJezwnfG0SR","French"
"R_1hDOrC11u1volLe","French"
"R_1q1JwgeGAQwKoMT","English"
"R_9sflb9j53W3wUCt","French"
"R_1ewnYZUd4bqqSlD","English_and_French"
"R_eRrUJzlOa50ybe1","English"
"R_3CUHlYCvtmhzFhq","English"
"R_OqIcjKEStv07pjX","English"
"R_2CTz7AUrApRbPiG","French"
"R_1Hbir9a8ViUUU3n","French"
"R_2TLxLoICC62TXQE","English"
"R_1mltedVPOMAs7XT","English_and_French"
"R_Zz6XQ06V3Q7Teff","English"
"R_1qfTXbIxuZbhbGl","English"
"R_2E12Sd83rVL2ihI","English_and_French"
"R_2ZPJz75qr2pXhvo","French"
"R_2rYKGJn8WJjAroR","French"
"R_1kLfGCnlcDf4wM2","French"
"R_1HcnZY4Mc8c6ewy","English"
"R_3EmzEE5ZvaLFLGi","English"
"R_x5fdQskWmlDtDm9","French"
"R_2tssaGJR478OhnQ","English"
"R_1qaFkybObONjHhP","English"
"R_3hnnVwqYYu5TFD7","English"
"R_2BxFrMora8TZtxs","English"
"R_2uvwnAe3ynuOjWc","French"
"R_12J8ivAGmSSFA2x","English_and_French"
"R_1pX6OjkP19641o7","English"
"R_a3FYWXweyBa7uaR","English"
"R_2cc0YhnBobtMvjZ","English"
"R_3n78cxxnTMzWqiS","English"
"R_2QDGQfYj9l7sEqL","English_and_French"
"R_11crLWaVWM29c5G","French"
"R_2vhRUVD4MwjpU5Z","French"
"R_2qwIefEnhGfEqLQ","French"
"R_3R7tPWaKHGOlZID","French"
"R_Xj4z7hXQ09Q15pD","English_and_French"
"R_u1E31H1GJXknOtH","English"
"R_pbJ5490oGBHhogp","English_and_French"
"R_2UXErO7Cp7LURHe","Neither"
"R_3KSJyIaVFEMIkez","English_and_French"
"R_3CW0lLzedoResrJ","English"
"R_Y9Vs5m84QDxeSQN","French"
"R_3hxLo83RNMqAu77","English"
"R_wY8EzPOporvl77H","French"
"R_3Rr63Z7ErOnP7aB","English"
"R_24PhKhmDkZnieBE","English_and_French"
"R_3qE8mv3nZlDj4Fn","English"
"R_1rJ3snCqIzH94mK","English"
"R_1dsEGgBSaObDZuS","English"
"R_6M2APfcNWADB9a9","English"
"R_2ALU6RLtXOi0Nxj","English"
"R_1f8ERG3t7Rk2zRK","English_and_French"
"R_2zv9jbzoZcUoqIq","English"
"R_1K6KLQrU0eQQHlx","English"
"R_ezlgikpfeFXooWB","French"
"R_8kW11lsd4whPYel","English"
"R_307QLLBQBhYJTsa","English_and_French"
"R_3Hn2lzMRmXfrYMF","English"
"R_3qBVXAQ28glVZKr","English_and_French"
