,cps19_ResponseId,cps19_province,cps19_age
17636,R_3iDPFlUzqYEO4Cw,14,54
17637,R_A4dwwFg0RjjRpHH,22,48
17638,R_3njDbgANOsxexKA,24,49
17639,R_3k02IHMhRVmwhxe,22,26
17640,R_WCZSHwVzpz4oZ2h,14,30
17641,R_1hWIEcr0NwzmwyT,14,52
17642,R_u4X1Rrs9ozvXRT3,24,37
17643,R_2AX4tuwfyFdp0o3,22,55
17644,R_BFJP2WY8YI74Vfb,22,56
17645,R_cBnbSzhWgcImvuh,22,44
17646,R_23f4W5bdwhjI6KS,25,40
17647,R_bvylDq6ooxCJCJb,14,62
17648,R_1FSa96NZiiMN0M4,14,39
17649,R_essEHcbhgECcWJj,22,26
17650,R_u2inGZF9MgR0Tfj,14,70
17651,R_3wLE1o4ajoPiSSl,15,62
17652,R_1MWZWx3ocunJ5TC,22,35
17653,R_1DIoMrhffduPdHR,22,62
17654,R_1dtvuUj3yYqjOHG,14,39
17655,R_3GBpKmODh1Z4zUS,22,35
17656,R_125tAY3S4ExLn1u,22,64
17657,R_3Ms7qDakbYy2wCG,14,30
17658,R_820APRu6GTgmrBf,22,63
17659,R_31Kw2DRsQZ3d9tv,24,37
17660,R_10CcLARF1tdVACO,24,73
17661,R_306GDaE1Ok6ROV6,24,55
17662,R_211fYSKHEfE7PKB,16,22
17663,R_DwQkfKRFrQnBEQx,14,30
17664,R_3DdWkw5DjjbBYwU,15,82
17665,R_1q8mOVqUoYqyKe2,22,37
17666,R_33BUk12Fsp8yk9z,22,44
17667,R_OpYlaJiCpvAEmrv,22,55
17668,R_OvdPvKqD5f9wB1v,22,48
17669,R_2wFWWX7ZAVHwYFf,22,26
17670,R_PH7pAAIEZUUjDvr,24,43
17671,R_9ZfSzZSyuyVUNDr,15,58
17672,R_3Djbb2FpDLv9C42,22,63
17673,R_2yfNMqT41766EKR,24,67
17674,R_1Kwg9SxaRm7xFMI,22,43
17675,R_DMjB11Mt2VvZTLX,22,58
17676,R_2y79B4HyW6Nvojz,25,43
17677,R_XSVsBUaWGTxZsBP,22,64
17678,R_3nlqerbU0xwnFkM,15,36
17679,R_3r35vB5FdRzpbAS,24,31
17680,R_AdtOt6dHO56xVfz,24,45
17681,R_3kwccvXlCvOvyOW,14,43
17682,R_3luxdCDZSRBwPrV,22,35
17683,R_1rlGLqFYZVzRgpE,22,53
17684,R_12zqOz3dTwwitRZ,22,45
17685,R_2uBBSMefCVRkW8O,22,29
17686,R_3Mg3rP6gW37bSIA,22,52
17687,R_1BXDcUQVo1Njg4m,24,37
17688,R_8dMfe2fWmDEgKVX,24,45
17689,R_2cjRN7o8yX6fX5C,15,58
17690,R_3R7rfBal32xV8z2,22,23
17691,R_XoaZ1Bhoi6DKfqp,22,53
17692,R_3OdDIhXD9wHT373,15,69
17693,R_3CJdDNB9djEy1hj,14,58
17694,R_2axDxCKboPe8WU7,24,27
17695,R_3emDJlv0yYKCKRy,14,71
17696,R_2Y3o1LeQMiFS0Qo,14,78
17697,R_2wcSII8hmcE72E9,22,23
17698,R_1jdFpoHEfYY7QuW,26,68
17699,R_eJUtEo1CRkzfoTT,22,30
17700,R_cuufziLNRaAnPY5,22,60
17701,R_QhwnO2LYqQBUaDT,14,43
17702,R_1docd8EW4GRkBoV,24,31
17703,R_2sYKwXkcqFTriUc,14,67
17704,R_2dlFXbB9PoTCEcL,22,68
17705,R_Rlec0I4dSpxJiLL,15,69
17706,R_Xp3QG3UA6e0EJd7,15,38
17707,R_AuhE7zlBSTobljH,16,67
17708,R_2uW08WilKiRESlK,22,59
17709,R_87mnaeiO4KDrQnD,22,74
17710,R_3DoxetrxwLMsOJY,24,35
17711,R_2rMgRg5tph6xkGu,24,57
17712,R_26nL12JvYErjte9,25,57
17713,R_1JVhYwx1agjLD8Z,22,79
17714,R_syS72bMOFdibB9T,15,68
17715,R_1NE239MXWNAR3iB,22,38
17716,R_3LZKWQizF0MIPvS,22,64
17717,R_1CeT4DjfxKGIqpd,22,62
17718,R_sZIzIdtu3cFAOVr,14,67
17719,R_1qgDtATZB0MEYiN,22,46
17720,R_2Xb8XdOy2rtyE9S,24,73
17721,R_qRacxxRNEJmBoZz,14,51
17722,R_sbdW0UOQHWGdzcR,16,34
17723,R_11Zx1blIM82D1X9,22,19
17724,R_BRh18RhHQpRPYXf,25,37
17725,R_1HiQMDTxGArEYA2,14,56
17726,R_32L9n9uilr7dBLL,14,54
17727,R_bq1BRPWJ9f70EqB,15,71
17728,R_1IRaRLe71vuRfjU,24,47
17729,R_6YfyNrtvD0kWKwV,14,19
17730,R_wN078zTFH5LkQvv,22,58
17731,R_yxXzFNbWXxVEPrr,22,45
17732,R_3qvQGE1XvcGDlBE,22,38
17733,R_2TmzYsNLXGlEDJx,22,34
17734,R_2vj0rlyhlYXj30B,22,59
17735,R_33CHV9FJVqd08v3,24,28
17736,R_pDxlhEXly08tYR3,16,74
17737,R_1laSCkgmYvxCvAb,24,56
17738,R_2OYZw7fGTEihfFg,22,38
17739,R_3Pz8d324c1dEweB,24,23
17740,R_1CdPzeZmY9BGlar,22,23
17741,R_vPvkiDCWeRlJKwx,22,66
17742,R_RKUHBosy3aIUivn,16,29
17743,R_XTAzvpyTw8pS2oF,14,79
17744,R_2UgfQFwcwzuKHj2,22,55
17745,R_2Ce1YAiXMHLoM1X,25,34
17746,R_2V2zIOpDWCz93tu,22,60
17747,R_1d0TSP7NkCKTlyh,24,46
17748,R_1EYbdsNgX0HuhxG,25,62
17749,R_2urYQ3A6dkWUNZK,15,46
17750,R_vAnCWHMxo1rKaDD,15,48
17751,R_qOcGvOKjJfjGERH,16,78
17752,R_1mxb8AX8vnw5kI3,22,76
17753,R_2cwHF8sEZs0oGKN,24,22
17754,R_6FFH8OQWZpmWWUV,25,27
17755,R_2vYcy0M40c1qMnB,22,64
17756,R_1Xn254RkennQCKR,22,64
17757,R_1CqFvNM4MiSZ07I,24,58
17758,R_1JPHImrNbef9Y0v,22,29
17759,R_3fpEUKMhKnCIkSC,22,37
17760,R_2xzOcDbkHzN3XIp,22,48
17761,R_1lc04XpFfrmFnSO,22,35
17762,R_Os9e5DZtSGA9l1n,15,22
17763,R_1q7Zvi5f3yz1c48,22,61
17764,R_1q9fkXluRLDdB49,16,64
17765,R_115bV17W1w0TI5j,22,55
17766,R_3QLdTAiOkvc1NBo,25,61
17767,R_3fdClf3RXfzt0M8,22,52
17768,R_2ydD9GjHyVwBKLH,14,34
17769,R_sC2qEc62Qi57Qfn,24,29
17770,R_1lgiJKNsDu479JB,24,33
17771,R_3EaM4DAVk10LwO5,24,20
17772,R_2riqg0QtcM98o3I,24,74
17773,R_W2JXTTyz4NL4jg5,14,29
17774,R_Zh1MN6nJMQmLrRT,22,67
17775,R_1i3Azkf9agyeh6G,22,53
17776,R_2sSf1x4PtwqLxgJ,22,55
17777,R_29rVAEiL0qvPoDv,22,69
17778,R_vvqc6xCFhCDzOSJ,15,63
17779,R_1BaiqYUAfau7H2h,22,60
17780,R_279DqXxYrjYB1D3,22,67
17781,R_3QXGxOdovx3hGY1,14,73
17782,R_1IgZfXwe7VXpaNk,22,46
17783,R_2aRWs5Mv2oSft0l,14,58
17784,R_sAyjIKSc71c5bsR,15,23
17785,R_10YKGjhkcbKXI1c,24,65
17786,R_1C1jOoh1iCnxmqc,14,58
17787,R_3qCGZLqMHmlOtkq,24,18
17788,R_1pEiARoDCB1cwCV,24,31
17789,R_3RmSBzAevvv6Qgx,22,33
17790,R_3oBkkQeERHLD1Q3,22,62
17791,R_1jDNESNkOrpc82W,24,53
17792,R_2D06em1jYa1daER,15,25
17793,R_WpJLyDrx7AMUtsB,15,67
17794,R_22oaISOsqoAV7wx,14,73
17795,R_2aDgO0iUvFIifs8,24,46
17796,R_3etoxYdhKeyQRVn,22,66
17797,R_ABV1Vsatq83Zm37,22,61
17798,R_1l9p47hrPz8JIcz,24,58
17799,R_SVKcQE8Qdd5xqBr,22,55
17800,R_10MnMzA80Fm7WYy,24,50
17801,R_31c1CrEYZEaA1sD,22,57
17802,R_2wod1aFhh5m0vK6,14,49
17803,R_2Pvfb3Gybxdd2Kj,22,68
17804,R_7P2IMRbrD5l0Qrn,22,64
17805,R_5psVklEnmrS0HMl,22,44
17806,R_1CeXim3rf2oxT8k,24,49
17807,R_12KfEDd3mFqvCjO,24,61
17808,R_d1fUn0V7mvW5NND,24,55
17809,R_2bZe6YK0PgKUYW0,15,61
17810,R_2uKizY1kwThEZfJ,14,61
17811,R_3iJP7UncQdetDOL,14,18
17812,R_1ltccAmPXrXHr6e,15,59
17813,R_1k2niSZmDHn5ZLE,22,38
17814,R_2fuPhQmImkeUQ4K,14,29
17815,R_pRWGL6xpDrqntSh,15,78
17816,R_2CWlovB9ipXE6wM,22,51
17817,R_sb6NdZQRGOuJQ5z,22,59
17818,R_3fAV8U0b5OHYsoa,16,70
17819,R_2X6UZP1amvB0Q1M,22,58
17820,R_1PZBDKeLD4h5Lcc,24,41
17821,R_u8EQoysaqK8on29,24,58
17822,R_d3TQIGN1G0EXNkt,22,44
17823,R_VJWKRQwhd5yRAtP,16,67
17824,R_3Jgxf2EkWeKnsZ0,22,42
17825,R_1oj7vAG39hSAYkj,22,74
17826,R_3G81Y84HWdxeHL8,22,24
17827,R_3FOO6HgMYOX03Qz,22,47
17828,R_6lGrMNLeRtmJsqd,22,77
17829,R_1g1tN8h4fpBJkQ9,14,23
17830,R_2ylKk2Uy17rQIim,24,48
17831,R_XyS6Y3penbbYzzH,22,36
17832,R_PXJz2biLSbQia7T,22,37
17833,R_3MiA9SrCExDDQ1W,22,50
17834,R_1rkaDHiKjvj38tg,15,33
17835,R_3PmEjBdLxolaB7V,15,54
17836,R_yI8rdkeREj46y6R,22,40
17837,R_2ohFq8rp09QzqH7,15,36
17838,R_3MLJderD1iBJolL,25,19
17839,R_1eLClZkxabBk1Zc,22,63
17840,R_1lc0smBxtx6ivZO,22,83
17841,R_xGipVke4zW5RZGp,22,51
17842,R_1rOk5AtseKU3P0p,15,78
17843,R_rdSbKMXrOLFo3Xr,22,65
17844,R_3n3ffBiNTZEZ5Ip,14,66
17845,R_2R9dV9BTzsaZUPy,22,23
17846,R_3Dcm3Kh7XPRRS28,22,36
17847,R_RJ2xa1oFT4pbt3X,14,18
17848,R_2zInVOJiyYM0RdQ,24,29
17849,R_1PcaeB5Z8AwBvCi,16,24
17850,R_3lVocmNiNyuvhea,22,37
17851,R_31bY2zq0buY7PzT,24,42
17852,R_31Xyh6XoamM4N24,22,46
17853,R_1ff6hVMJisNifU8,16,58
17854,R_28Zgyf5niU81b4L,22,55
17855,R_BWCv181cth4sF9f,22,27
17856,R_40beBUrz0FdKDoR,22,58
17857,R_31Kt5yT50mNlHRW,22,60
17858,R_1n3M9z6z9ZQ2TE8,22,41
17859,R_2RZZCJ24UNk4TG5,22,56
17860,R_3PzSppWb6gaTGKw,24,25
17861,R_1GIChW2AzctimyH,24,40
17862,R_25ppIty4kO4gAOR,14,32
17863,R_bOPYEY6wYMPDW25,14,41
17864,R_UfkVZBElXpYuaKB,22,20
17865,R_22VRene8aivvYoC,22,43
17866,R_1lrG37tCKvzxmgC,16,31
17867,R_2VdN2fLUMIg68Dj,24,28
17868,R_1LA4aSStv0SiAMo,14,29
17869,R_2BeBy08yb2R6p95,22,43
17870,R_2CKeIOLRrFW0T6e,22,48
17871,R_300r0MgIDNJIchj,22,82
17872,R_2Y36y2O9fKPx1Gc,22,34
17873,R_27eXS3dhp5mEFMe,24,33
17874,R_10O8nslP8nr8EE8,22,62
17875,R_2PnUXdq7OOgpmRp,22,35
17876,R_23UERJ0gNZBgCKr,14,36
17877,R_3MiLL9v5Ae0SXCM,22,20
17878,R_Og8qaSSbx0MqTYd,24,34
17879,R_2gdhmmqEk44oNvr,22,39
17880,R_O6X324r4Vk1T0lP,15,33
17881,R_10vmaIe5R67FAk2,14,40
17882,R_1Dp9xDnFiUKXX7d,22,34
17883,R_1HibVpp0MrfZXi5,14,49
17884,R_28Ni2S5h9agiNIJ,24,48
17885,R_2uwxq1VE6fJeKtu,24,53
17886,R_rrvGagmEtsSCdy1,22,27
17887,R_21jsB9j6FP4QAFf,22,56
17888,R_2ud6oXJNLFiUHtL,24,50
17889,R_1gUsVSraO5HSJqJ,22,50
17890,R_W0wtsCJdJmr3sdP,22,24
17891,R_3EmUePDpgCM9xZP,22,23
17892,R_TvAZWrJga8feiNX,16,59
17893,R_1qgKBIk9ESOpGZZ,14,34
17894,R_2TzNJfq8sVa5jl9,22,23
17895,R_30vFBdERSfEVHqs,22,70
17896,R_2CTWM5XE8403Ptu,22,25
17897,R_3FQaDA0na2Kv5yC,22,21
17898,R_3J9N56q3IHcWXep,15,70
17899,R_1H5hJPGkwU5xUCS,22,44
17900,R_3sihJafLVbRWPSb,22,38
17901,R_xnJMbGO2mD7vYXf,16,42
17902,R_3O8o7K0IfBAFoXP,24,28
17903,R_2EFsu9gGMvq7SOd,22,19
17904,R_3QMMlDxkgfLY6Ut,14,36
17905,R_1NDnrQWzdaOAGvx,22,23
17906,R_2SvlGCPInL36Bho,22,40
17907,R_ZIuqHtV7qus5hKx,22,69
17908,R_6DLhTbt94jEstd7,22,53
17909,R_1DGN1Ui7CLYSDKt,22,72
17910,R_1KcZtrh4LlwEV9I,22,21
17911,R_2EfM4XmxckY5QIT,24,52
17912,R_3fZ8lI87uCIDK8W,22,47
17913,R_0xn4wrnL0q7u7iF,22,52
17914,R_bBGANRANWS8Y9Xj,22,20
17915,R_3G9fJ9bnlMs96Ny,22,40
17916,R_1MQY8zhjyvthU87,22,41
17917,R_yvHTkDK7LfHbG49,22,64
17918,R_2dS9R6AEa24tm5O,24,41
17919,R_OBYuOfqmS7OjdRL,15,37
17920,R_1BQKNcCkV2298aK,22,25
17921,R_241N9rxmjTjYZgX,14,46
17922,R_3jcZrZJBJD4uuQN,22,33
17923,R_d4Lw4PBLBUkhliV,16,41
17924,R_1js1sDJHfSB4log,14,29
17925,R_T5A2YRwrRr7ODzb,14,42
17926,R_2CrMHwnmc33t9oF,14,19
17927,R_1pSQejuE877JaNh,15,67
17928,R_1hQD4nYgpUC785C,22,41
17929,R_42PicaHifIblXhf,24,49
17930,R_2rMCl9xIL0IWyzW,22,35
17931,R_s6kTQROCeZXXiut,15,69
17932,R_ZIxAfrNO4ngHTIl,22,18
17933,R_21jljuG1pWHwqF3,14,30
17934,R_3s4TpiQpW7HwSmh,24,39
17935,R_2aajszQYrtZ1A3u,22,33
17936,R_xhggTBdEQe29rZn,24,22
17937,R_1M5Mll3dwZ25JI3,22,29
17938,R_piVLH0M7KzBYNTX,14,21
17939,R_1dmFu0ItIk4WPLS,24,36
17940,R_1NxgWH159rgzJbB,24,36
17941,R_1Cj6CJLQJa1YZKw,22,38
17942,R_3KSDAoIH1HAoycF,15,29
17943,R_6SjiQ4UPI3fwZi1,25,34
17944,R_1loZY7GGRy8GULf,24,45
17945,R_1pLhnkPG5Uo3m9y,22,62
17946,R_1QEZz6cmCKepTGS,22,29
17947,R_3HubNBcRomnDUkj,22,69
17948,R_1PdZcLPniu9JpF9,22,52
17949,R_3ikWGXxUBvFXz3r,14,62
17950,R_2AXbOfCEEKmJj8S,16,49
17951,R_1ePM4yzBROk8Ozi,24,33
17952,R_1LkbuKwcp62ESHh,16,60
17953,R_5hwxRkcC4UTD0tz,22,51
17954,R_sXviUxfL1ww1lKN,22,36
17955,R_2zN3LZ7qoL0m2lc,24,77
17956,R_2dtLqSzlCCYjd2D,25,55
17957,R_3lQBYEkNvzpxmeQ,22,67
17958,R_231v7mYae8VB315,22,66
17959,R_3KveR2b6Yj5vztV,22,34
17960,R_1Ka3HxqFG8X5KPN,22,43
17961,R_3stV8Eok6eMV0oJ,14,38
17962,R_DpXyU2h3iC83nup,25,66
17963,R_2ebuZo3SflEeFdZ,14,41
17964,R_3fCQRYQHUOKGpHS,14,32
17965,R_qxeHyqftToABRG9,14,59
17966,R_2frOYBaWTZ5Na7G,22,46
17967,R_2CHVI3h3RXYxxfq,14,49
17968,R_1rc3yn1EndzbDJM,14,63
17969,R_2aWarqksEtpHeBm,22,44
17970,R_1qg1gRii81ARTve,15,78
17971,R_3gNM2X7DDEaJTA1,22,70
17972,R_3oGuZP8BBDSrqlD,22,59
17973,R_2PBwfxLdnn0LChS,14,61
17974,R_1CKibQ92C1cQt7t,15,62
17975,R_2BzYTRVp9tN9zAQ,14,40
17976,R_1cUGvTtwR1CJwAg,16,67
17977,R_OcAA1VianSgySrf,24,63
17978,R_3fDG2JuSkhEvlx9,14,48
17979,R_2cdxolL8eAF1YOm,24,42
17980,R_3lQtIGbbVxAwf9e,22,47
17981,R_Y5KhFWmsOBxQLKN,24,22
17982,R_2rC1woW2ZufSlU6,24,23
17983,R_qR8EM3gcmNrwxUZ,15,44
17984,R_0NutjifdhkmchZn,24,29
17985,R_3nlrmqqLd1ggH8E,24,28
17986,R_2fp1xHnGIZAmfiP,15,43
17987,R_12gnUxIP20txgd9,14,40
17988,R_1IRFOegbh5zvuLl,15,59
17989,R_Q3owDhoBbJyT2Ct,22,26
17990,R_2QAjGnpg3GC45lQ,25,69
17991,R_1LG1LdpOBEFZrO1,15,76
17992,R_3fUkfUwYzsIzMUw,22,20
17993,R_2dL24ZcnfNhEyk0,22,24
17994,R_1K8SlmRk3M0OWNE,14,64
17995,R_1meATM3OaKWipH4,22,55
17996,R_24wSDvRV4JUiXBO,14,64
17997,R_25ykFdlYPHaCpFc,22,19
17998,R_2wgA9VFKqAD5ikx,16,61
17999,R_2Y2L1A5ztP2tEt9,16,47
18000,R_1hA9yYGV2su7G97,22,39
18001,R_3J8GXVwWNWdFTWG,22,19
18002,R_Zm19OmblmV2URhL,24,35
18003,R_3R8gwoY0MF4ucbA,14,78
18004,R_ysAEiLDT7V4a8db,22,32
18005,R_1LLO3Pti4x8zgXP,22,71
18006,R_2rjUsY3tWO3M7K3,22,29
18007,R_2TZsWXTlVMTwSbW,16,20
18008,R_12xMm2TNdnaomXf,22,95
18009,R_1PZgB7VhZK13Fa5,25,69
18010,R_eLHU7ESh0YQJg9r,22,37
18011,R_Dk3ghk45z0h8MmZ,16,67
18012,R_wTTHi23Xrm0gi8F,25,40
18013,R_cSj3olLux0bRdVn,22,67
18014,R_3qrkWXOG4waHj9i,24,59
18015,R_Q6BXe92JEJJoGbv,24,23
18016,R_C8FCfkMKbARiVDb,22,59
18017,R_3PS2UwN8iSGBUDo,22,47
18018,R_2cormWcCnauWTOq,15,75
18019,R_3Ht3w6ll8pkXPyB,24,33
18020,R_2tUzswYP1FeCxax,24,44
18021,R_1dmdrjfT81Vy0vf,15,67
18022,R_1lsK2bzjp9EYks0,14,66
18023,R_1ePEKrMnPrphoWk,22,26
18024,R_2PmXGtgyiPqThuX,15,71
18025,R_1C3ogRmgiJ459g1,25,29
18026,R_putOeEAl6dd1PXz,15,79
18027,R_3R3drurVpQGJeHS,25,61
18028,R_2RRpgoIltOaO51H,22,57
18029,R_2430y8LcVwJNbjP,14,18
18030,R_WlE2N2dgagYdTfb,14,20
18031,R_3OrnvhP9ADzCwYz,16,27
18032,R_2ysIzks8EN3lVBe,14,28
18033,R_1HidQ996nbVNK7i,22,56
18034,R_24wwFwli56B8B02,15,43
18035,R_1eLAf7aKKMRgL6q,22,33
18036,R_30uydG2jPiSmeJe,15,53
18037,R_XGlthecNYHjhdmh,22,36
18038,R_Tde5Z3YQc4iTbCp,22,79
18039,R_VWpS73MaXBACFeF,22,52
18040,R_Cld3I9tW96wSrpn,22,42
18041,R_1kZWnev88tsj1TU,24,56
18042,R_RLeQkNYbJ63Q3rX,22,73
18043,R_1oznVqbYoZdj0q8,24,43
18044,R_3j2PRf0AnsEqi2E,24,76
18045,R_3KunZPvCRckgVkk,16,37
18046,R_25BL4TCCycHrum6,16,64
18047,R_111LOibtIcntSMT,14,73
18048,R_1EiKNHjgjkGkmpt,14,50
18049,R_2QEP6TObgIO0QvE,24,46
18050,R_1n3gfQUgmV8GVBM,16,74
18051,R_tFXrQicaIyjlEel,15,63
18052,R_bpwBo6cYTEe3uXn,24,52
18053,R_3jZ0hw1QWiYt1Lk,15,62
18054,R_2DUBygCv8uJCR1E,22,23
18055,R_2y77xQUM82X1VYV,22,18
18056,R_ZJfi7wDxg6wanrb,15,77
18057,R_3ls4k1eogW8RxZr,22,28
18058,R_3UgKCOiKdTyN8Gt,25,30
18059,R_12zKfR0FLTaSBKu,24,62
18060,R_1OxJYnixUwh3muH,15,45
18061,R_cNnXNa3OfpNJnQB,22,66
18062,R_2ZChTfVGxgEedl0,24,65
18063,R_Zz1zsto2NF1tEqJ,14,30
18064,R_278LyB2PspWEs1Q,24,42
18065,R_2ZVJHfGCux2aTbS,22,63
18066,R_UfpdVRVYl5q2Drb,24,51
18067,R_1kH1WOSm45Y895T,22,27
18068,R_doEqIjMoidICTJL,22,48
18069,R_1Ck0r2f9qhmWTka,22,50
18070,R_3P4QQQTuu26ygK1,24,69
18071,R_pxzFffJ5elxD0FX,24,18
18072,R_1IGk1qdai3TuKJ9,14,41
18073,R_1lgbkuo2R1TfN20,22,53
18074,R_301QtfydSp0psxA,24,69
18075,R_1gtGpcAb0YrfwrT,22,20
18076,R_2X4EAO2dOeTAdQt,22,28
18077,R_zcEidabSFFBmmWZ,24,36
18078,R_1rqWLKbpjBEXSoK,15,65
18079,R_1rCW9QJExaZYJeT,22,67
18080,R_xg9Ewl8ePLq2tz3,22,78
18081,R_w1cycrTQanTa6v7,22,36
18082,R_3G7Bm3jPoMJ0JEw,22,72
18083,R_3qa3Fa0acZtzqbS,22,51
18084,R_81X6nIAN5XJlrCV,15,26
18085,R_2VI59Fs5g13agGE,22,57
18086,R_2uZGLivedpi1CJK,22,22
18087,R_2ARwksStBWwecTo,24,56
18088,R_xs9RGgjaacsYZr3,24,61
18089,R_2EoQx5soFzRdAxP,22,68
18090,R_1EX9ezlikJTSwVA,24,35
18091,R_D7hxUFk7VoBDEkh,14,36
18092,R_dg351VyU4Se319D,22,48
18093,R_28HUTj7blAvZONn,22,61
18094,R_2RWY99IwZN2Pbti,16,56
18095,R_27CoaoQuaoA0Q9C,16,70
18096,R_215SZWJ4GApB91H,24,43
18097,R_2uJxXNu7hdKJsgK,14,75
18098,R_1FL0hZZ0PbHfMWS,14,36
18099,R_1PSKMRHwkJzL20n,22,25
18100,R_2dxQ0Pfyi3ipcZY,22,41
18101,R_12au555bRo9otLz,25,53
18102,R_2rv7AmvwyEP6Dy9,16,74
18103,R_2wGkgV80YjIDwrC,22,66
18104,R_12DNEq0QBcRzMzS,22,51
18105,R_10UjU0VL6M5Whrz,14,73
18106,R_ZmdSqGmf3Bd1cIx,24,38
18107,R_1mhmUNOvebZAdB7,22,63
18108,R_2tkZtS5krsY1iK4,22,34
18109,R_veI4yQpQxYOXZux,25,54
18110,R_263jqQRrjzgNCSy,22,47
18111,R_10Bnaxi5k53383z,24,69
18112,R_24AipYDs6oKtqFe,15,50
18113,R_3rS4CA5tfb76WW2,22,49
18114,R_6VkeoZhIg44q51v,22,67
18115,R_1LnwefsrmiWvIlO,24,66
18116,R_3HIG9XHpf8D9WeU,22,67
18117,R_1NsIwDXjsLlaWOD,25,65
18118,R_1DO9DDiJRtuXWq4,22,21
18119,R_roQFEw6QizjJNYJ,22,26
18120,R_30dHwGbhxxkHsws,22,45
18121,R_2PaRMUsnMIzLc7N,24,69
18122,R_1FeTLGrAtxSUziI,22,62
18123,R_28BxdXkmcQA41fi,24,66
18124,R_2zCH0tZXQ2qIvuN,22,49
18125,R_1dHw8Bvp7iRDqbd,14,71
18126,R_bgsBxUqZsWTZIAN,22,73
18127,R_3p6iEn862Eh7ZYV,22,54
18128,R_2R8PLnoKYgERttm,15,36
18129,R_1H5IZJOJvZyn6Lw,14,58
18130,R_3s4BI1AYSQKQ2se,14,67
18131,R_qOyyW22ye7vLt3r,15,71
18132,R_2UfSfY3a6ad9BV4,24,57
18133,R_2rpBMEWt7qvqXPI,15,79
18134,R_2viVrMJDGG44w9R,14,28
18135,R_1lzeIVX0wCwBMDu,22,18
18136,R_bdevCEZmRk32jlv,16,67
18137,R_dndYhugYk8sQWOZ,25,40
18138,R_SAEufBFLn6RTSed,25,62
18139,R_2rVDIyPOQsjaYQd,22,31
18140,R_24ov4R4arTO3luP,22,61
18141,R_3ixqPDxIxUpbCtg,14,37
18142,R_WlgEeqYaJhVfbwZ,22,22
18143,R_2TN38rZ9jG188FU,24,78
18144,R_2qFcUKpuo8X152E,24,60
18145,R_1qUmRBLKdFC3ctJ,14,47
18146,R_06tmhYZ2euXgL2V,24,55
18147,R_1doUovEvrB77UXs,22,58
18148,R_31azHFKwCzM3D6v,14,20
18149,R_1EXX7yMqvuoPpjM,16,27
18150,R_3QDU4ApLHgQpWEF,15,79
18151,R_cvTBI2OZWRA3kat,14,40
18152,R_vThydUivYn1LFex,25,19
18153,R_1dmNB7PMnjqgSsM,22,31
18154,R_3CIBPlfiOsNFS6P,14,31
18155,R_3EARLk9uc1rCMb1,25,69
18156,R_1rqd8NHT3ix1F9P,14,42
18157,R_3r35BgxIiaA75O1,22,74
18158,R_3rTKTSv1uTmOFsl,22,21
18159,R_2xJNcj2Zxm3hRic,22,20
18160,R_0vPAofKdDQDxGU1,22,30
18161,R_2e4GPPQOqMiGXgz,24,28
18162,R_1hFJUZ0pX9j1iFR,24,77
18163,R_2B8xRgAi1hP3zPg,22,74
18164,R_31uEdTeIhzRyCOF,15,41
18165,R_3Do6NB4CrfQ32AA,24,20
18166,R_1Luv3xuMO8taRmM,22,34
18167,R_1GNYJDe7H4juWNL,22,58
18168,R_27gnTO9ibeILNCV,25,29
18169,R_1MWoXWtw185p5Wd,22,37
18170,R_1hSfXWvlPqI7WhJ,15,27
18171,R_zZKX6XGq7BTh6SJ,14,19
18172,R_2XibeCemtB55nbL,24,57
18173,R_3PHxruMhIFYTSym,24,70
18174,R_1qg5t0FlMP7XakQ,25,21
18175,R_W8JfgyteRc8Cixb,15,35
18176,R_xhFpwqwjV2j2uKB,14,38
18177,R_2timJ9Mx6NonijV,22,18
18178,R_1DAQ76ckSDQTaUt,15,60
18179,R_31sV15dTfPG6wwP,24,36
18180,R_1QyKWtdwjvVo6qY,14,31
18181,R_2RPujvbDfY4FJIP,22,32
18182,R_1qX2bL4dNEfbGXT,15,48
18183,R_1Fn3VE74Bv3aoFZ,22,43
18184,R_2pSGeCZxXDeEmRO,15,29
18185,R_3sB6BmJPUbYuiHx,22,29
18186,R_1CrV4hkE3V28bbY,22,33
18187,R_1LZ4t1Kw5uWj06h,24,54
18188,R_2wzSi4JM5OGdMTD,22,20
18189,R_3iW4LUHpkiz6rrG,14,28
18190,R_1Oj0YK0hEOc5d7m,24,65
18191,R_2CNXXcxnlrSf4lb,24,26
18192,R_1oiiedgjaK05PO5,22,34
18193,R_2qx5Sb5FLXXt6Zs,25,38
18194,R_1Cv7Q0Z0okyjuHb,14,68
18195,R_1HjXCxQLxmI2csI,22,28
18196,R_3KBejkhAzvXcq2P,22,31
18197,R_2E4RTNocubSqyMB,24,69
18198,R_10N8tbRAUvi3gwn,15,63
18199,R_3MKyLwnKyhlOr0T,22,30
18200,R_O275W03rE1VFxlv,24,39
18201,R_1r6MGONi8A6jl3i,24,39
18202,R_R4SGdWjKxm3hsjL,14,20
18203,R_128QJqnrRiNauEp,14,73
18204,R_2tMcfVxafaOQMbn,24,64
18205,R_1g6MoSgxQqPlSdm,24,55
18206,R_3EzoXEOg6HRozdv,22,20
18207,R_YXk5tAcmWjwxog9,25,26
18208,R_31WX2UYCLcwBDyK,24,66
18209,R_30bJ2jVSDkFJ9AJ,24,68
18210,R_40ErklFD11FRYAN,22,53
18211,R_3M418XI63Mfi2gu,22,52
