"cps19_ResponseId","cps19_education","cps19_bornin_canada","education"
"R_1K2dsQy9D4P22YG",8,1,"Bachelors"
"R_BLnAdOYxiXOTFId",8,1,"Bachelors"
"R_3EsVRIyayLvQ9Un",8,1,"Bachelors"
"R_dopgPLVUZhD1L8J",8,2,"Bachelors"
"R_3CDbxjv5qyV4jKY",7,1,"College/Trades"
"R_4SdXWdunB7ApweB",7,1,"College/Trades"
"R_3EbRk7MIj9q28nr",9,1,"Bachelors"
"R_UuAgGdbVK6afO93",7,1,"College/Trades"
"R_308iGQGtim0gLAZ",6,2,"College/Trades"
"R_cU2PQ0a96dtgu0V",9,2,"Bachelors"
"R_2SpJCTpzztFJiQY",8,2,"Bachelors"
"R_3DoxSKYEuAdcjrH",2,1,"No degree/ diploma"
"R_2QGuytiCguyNCyE",9,1,"Bachelors"
"R_9mfygyqiy5ngfGF",5,1,"High school"
"R_2VyhqJkizDCONDn",6,1,"College/Trades"
"R_27vPrxryvU4ohNf",9,1,"Bachelors"
"R_3s0mRFv28zMdvMB",9,1,"Bachelors"
"R_3Oc31USbOcLAvCT",7,1,"College/Trades"
"R_9zX88tXl2VhshW1",6,1,"College/Trades"
"R_2PiNll3Dh4CsFur",6,1,"College/Trades"
"R_2ci1dsyexR8PywZ",11,1,"Postgrad"
"R_2OGTehnIJizMkCQ",11,2,"Postgrad"
"R_xGcp2C86TdFrKs9",9,1,"Bachelors"
"R_1I5CXQsrcKBPJ9n",7,1,"College/Trades"
"R_1LTmD1yaXagSPQ3",6,1,"College/Trades"
"R_Thchqj3r1NIPnOx",9,1,"Bachelors"
"R_25EMMvIcsOKBIy4",6,1,"College/Trades"
"R_2RU2rJgf7aLu8HV",11,1,"Postgrad"
"R_W0DPgOOjjCzevf3",5,1,"High school"
"R_0dEOgmbk4sJNnlD",8,1,"Bachelors"
"R_1EQoESw3MSEWwXD",5,1,"High school"
"R_2A0Cud87j7eBjrM",7,1,"College/Trades"
"R_3KPkBWyPS1R6g3Z",10,1,"Postgrad"
"R_pyP7ldHiU8XbWBH",7,1,"College/Trades"
"R_1M5j4dEpPLUkXQw",5,1,"High school"
"R_1od6CwPFxlrmyAF",7,1,"College/Trades"
"R_1r61Um3QwqVNODI",5,1,"High school"
"R_4NuC6kX7gzT5ljb",7,1,"College/Trades"
"R_2whsXmIUVZEAVPq",7,1,"College/Trades"
"R_1DNg1IeCe2p9YDQ",7,1,"College/Trades"
"R_2E3GnGjukO5cg4d",7,1,"College/Trades"
"R_3hEplX4L6wP0qvB",5,1,"High school"
"R_2E5zQw2x1jlJb11",7,1,"College/Trades"
"R_tDm2M2z2dQRrAHL",5,2,"High school"
"R_1QFpZZ6w2CAKnED",5,1,"High school"
"R_2tsTOqp9kU4JgcP",7,1,"College/Trades"
"R_3e7SEwb45il0fml",7,1,"College/Trades"
"R_2cpBtkAi6Vqv4CJ",9,1,"Bachelors"
"R_DTOLjyR6iIBktdn",9,1,"Bachelors"
"R_2U5cv4AdtidVfSk",11,1,"Postgrad"
"R_1FE2zSqcEYhiDOj",4,1,"No degree/ diploma"
"R_3M07912ISuDPLaA",11,2,"Postgrad"
"R_1JVMBfzzIuN33cv",9,2,"Bachelors"
"R_SNnTKaeprbvy9z3",8,1,"Bachelors"
"R_1LSZ20cHVW3IpIJ",10,1,"Postgrad"
"R_2cuwxmuJjETcuwP",9,1,"Bachelors"
"R_2EyMgC7yB65DziX",10,2,"Postgrad"
"R_3OddZQb8KBQDTrj",5,1,"High school"
"R_2CIWy1NpMNFDqW2",7,1,"College/Trades"
"R_3nAgWEBXALPrcuS",6,1,"College/Trades"
"R_3KwrfyW76szIx2N",6,1,"College/Trades"
"R_W9xrVv2UDgGiBVL",10,1,"Postgrad"
"R_21dqIeKV5077MKp",6,1,"College/Trades"
"R_24AV1Zq9M4bgmNr",9,2,"Bachelors"
"R_12a4Vo1kea5r3aM",7,1,"College/Trades"
"R_ONAyyf2CtfOpUQN",7,1,"College/Trades"
"R_1K6zeOsHlH4BDEN",8,1,"Bachelors"
"R_YXJbaRW3omIC14l",5,2,"High school"
"R_3HtUjWPlWlp0H3z",5,2,"High school"
"R_2ROnKN1UYi5Pr48",8,1,"Bachelors"
"R_1LMzZwwdDSXJj3D",5,1,"High school"
"R_2aUH38TKSHaByKR",6,1,"College/Trades"
"R_2R8tJa0is2dMuWe",7,1,"College/Trades"
"R_SB4Vde5V79DtLVL",9,1,"Bachelors"
"R_2tGwe6j00LholDh",9,1,"Bachelors"
"R_3I4uUPfMFNLZvD0",7,1,"College/Trades"
"R_vkLPELN2I7UHzPP",9,1,"Bachelors"
"R_bPKVMGIZFxoMf29",10,2,"Postgrad"
"R_DTTzsKhF3iGoBAR",11,1,"Postgrad"
"R_T7RXuZCAomxHTiN",9,1,"Bachelors"
"R_1g0ciJrvyyzvlab",5,1,"High school"
"R_pGByfyEj18cVTfH",9,1,"Bachelors"
"R_22KRPrnDKqVYH02",8,1,"Bachelors"
"R_yWN1VepLZRZNiff",9,1,"Bachelors"
"R_10N9OTUzlAkY0JJ",5,1,"High school"
"R_2tnxTXP9i1UWbXN",9,1,"Bachelors"
"R_z7jvsp5svETNrKF",9,2,"Bachelors"
"R_3Pnar5qcfWX8QPk",11,1,"Postgrad"
"R_1LoK9AfoMzWstRp",7,1,"College/Trades"
"R_2PpXyuSH0zQKFIb",7,1,"College/Trades"
"R_1jTAEuX47t1926t",9,1,"Bachelors"
"R_3O85Ps1BRHb7pQx",9,2,"Bachelors"
"R_3sbHC37Jq6eR8xk",6,1,"College/Trades"
"R_CfxWemdlRWezbc5",7,1,"College/Trades"
"R_TodmL9W5TYXAqzL",3,2,"No degree/ diploma"
"R_3CT15WrI03C50Vd",4,1,"No degree/ diploma"
"R_2bNxOzJ5QpIwVoN",10,2,"Postgrad"
"R_2RWTSG7zQAF45mB",8,1,"Bachelors"
"R_1g5z7MBS52ALY2j",9,1,"Bachelors"
"R_3HqBG49pfn16Rq0",6,1,"College/Trades"
"R_2y3C5IzTjum10RS",9,1,"Bachelors"
"R_2SGC6gaJpFKUKQL",9,2,"Bachelors"
"R_2Qg5maBOdG17u8N",5,1,"High school"
"R_3j6Aj31dKGiJiQx",6,1,"College/Trades"
"R_1kY7AM6ogDpKZzC",10,1,"Postgrad"
"R_5ywh5Zl1MOu6zwB",10,1,"Postgrad"
"R_273GipgFybxlY8K",9,1,"Bachelors"
"R_1rMqTzYIsZsA239",6,1,"College/Trades"
"R_3Jwpelf63IiKmuL",7,1,"College/Trades"
"R_30id5QKtoBpmsRo",8,1,"Bachelors"
"R_2QQFRtJGTr1pwtp",5,1,"High school"
"R_2Bbojw31TE79DrZ",7,1,"College/Trades"
"R_3NPOcYhS5UiqI0g",5,1,"High school"
"R_2v2H14EYm0C4mkd",9,1,"Bachelors"
"R_1ohAzWITe6ZP9id",11,2,"Postgrad"
"R_1dsoNPUoPTCCmDP",7,2,"College/Trades"
"R_3MLEQasqYUXpael",11,1,"Postgrad"
"R_2PtEPNmNltynyIA",9,2,"Bachelors"
"R_3Oj2Jdp2g2z6hk8",9,2,"Bachelors"
"R_1DINxoZi0cGvhn7",7,1,"College/Trades"
"R_31QK9pwiUEqUrU0",6,1,"College/Trades"
"R_1gtKOgFJLMRpXlP",9,1,"Bachelors"
"R_yOSZPUK3pyqf7LX",5,1,"High school"
"R_20PuNBmTgoGjD2H",11,1,"Postgrad"
"R_3M9ESPCWlzfMqpe",9,2,"Bachelors"
"R_88QMZxxB90Y05MJ",10,2,"Postgrad"
"R_DUFywpU02IK3khH",9,1,"Bachelors"
"R_2tUSkgdpmb1Uz3H",8,1,"Bachelors"
"R_2UacMa0L3WpGWn1",10,1,"Postgrad"
"R_3rO0QHiarmh08kT",9,1,"Bachelors"
"R_29diY00Ee4i84sj",8,1,"Bachelors"
"R_2QnT7CMxp72Uy6R",6,1,"College/Trades"
"R_3PuUnjrWjXsZQTe",9,1,"Bachelors"
"R_2tKcKiGPk9ofLWn",10,1,"Postgrad"
"R_2ALwDG05ZU7sagW",11,1,"Postgrad"
"R_p4VXTxSgLUG9T5T",7,1,"College/Trades"
"R_sYlsUQdCLhLu0Eh",9,1,"Bachelors"
"R_1QgUidzB7tbwaZy",7,1,"College/Trades"
"R_UFljzwJBOx9aKDn",7,1,"College/Trades"
"R_Qc8gHRzcPHZSYF3",4,1,"No degree/ diploma"
"R_1hJPwb45rB4TlO2",8,1,"Bachelors"
"R_2aWa6MzZTc6FluO",7,2,"College/Trades"
"R_2cBIaIOQWTGv0Ad",5,1,"High school"
"R_Ab95RzhmoN8vO93",9,2,"Bachelors"
"R_2dL7KYSuRZVLabN",9,1,"Bachelors"
"R_XRlMlZstKRXTtHH",4,1,"No degree/ diploma"
"R_74irI4y5JLNs35f",10,1,"Postgrad"
"R_2bVkW4MrhDthSjF",7,2,"College/Trades"
"R_24inwXf2v5TuMH1",7,1,"College/Trades"
"R_2X0BP7xNWGISuKd",6,1,"College/Trades"
"R_3Gx37AxeEzR4Xvq",7,2,"College/Trades"
"R_2cA6qz2z1DfmGAi",8,1,"Bachelors"
"R_1f46fhbR19LyxI7",9,1,"Bachelors"
"R_1MKjuGO3J0OYx5G",5,1,"High school"
"R_A65pu2j9JzOQAox",9,1,"Bachelors"
"R_rj58LpBbeitnHsl",9,1,"Bachelors"
"R_1JUQXF6Tf621lvQ",10,1,"Postgrad"
"R_TiRbJEt7ZMbp52F",5,1,"High school"
"R_6mzezmDFvtaHv45",5,1,"High school"
"R_2uBXHkcvKmkYiiJ",4,1,"No degree/ diploma"
"R_1mrTc2kZOpYhqaW",8,1,"Bachelors"
"R_1oF52DEB4MpXeVi",7,1,"College/Trades"
"R_1Nrbts6wuU4i1qy",5,1,"High school"
"R_2X0uUcyulP3827o",6,1,"College/Trades"
"R_1Hcck3Ddt5EpEmF",10,1,"Postgrad"
"R_1CltA3mQ4SS2fcM",8,1,"Bachelors"
"R_1XsS2Vj1V6To9mV",7,1,"College/Trades"
"R_PYeAVa776bTNaI9",3,2,"No degree/ diploma"
"R_248KoStbhaHoAsc",11,1,"Postgrad"
"R_5tDqLhbXwlhSwaR",6,1,"College/Trades"
"R_2sb93As3RAB7B3B",9,2,"Bachelors"
"R_2zHGoi15cHy5dGh",11,1,"Postgrad"
"R_1Imxl5md0zlyGDV",5,1,"High school"
"R_1KvzDsmEsm7suMK",6,1,"College/Trades"
"R_1itHPAK2xWFZFR4",6,1,"College/Trades"
"R_88If0CFkk8YxmX7",8,1,"Bachelors"
"R_1K9LYDV6jSNV72S",7,1,"College/Trades"
"R_10ZcSoEYB2vj1LT",8,1,"Bachelors"
"R_2z76UsRWJjrovZk",7,1,"College/Trades"
"R_PRSR8OPUrkUKhbz",9,1,"Bachelors"
"R_1oh7dURqa2Kdjdd",7,1,"College/Trades"
"R_3pmrJHipibjzi3h",9,1,"Bachelors"
"R_3k1IxYhp5Wyad91",9,1,"Bachelors"
"R_1Al48SSi43IbWmt",5,1,"High school"
"R_31XZlFHKyuc4xOd",9,1,"Bachelors"
"R_1P2ikoZKUWJoTYZ",7,1,"College/Trades"
"R_3KDgybSfzhBQ328",7,1,"College/Trades"
"R_1C8act4NwmSbTJF",10,1,"Postgrad"
"R_oXKt8d6fxCIHGOR",6,1,"College/Trades"
"R_2V3ETK5M0WGQNg4",6,1,"College/Trades"
"R_DcoNU0ki6pEn8Bz",7,1,"College/Trades"
"R_1DAWk7Jly49gSCv",9,1,"Bachelors"
"R_12Q35G1ZernPKhq",9,1,"Bachelors"
"R_1fjQKue5Mb5YvQ6",8,1,"Bachelors"
"R_1ZX2bAWdHa3WZNL",5,1,"High school"
"R_1gni07gRcJ15rE8",9,1,"Bachelors"
"R_2ZPPFppyozjeWXx",5,1,"High school"
"R_ac0uMt6vTWgIIFz",7,1,"College/Trades"
"R_2CJUkbaWZeB26I1",6,1,"College/Trades"
"R_etcC8E0IEQtggq5",10,2,"Postgrad"
"R_33jqI67kMBKZUwC",8,1,"Bachelors"
"R_1FnZkD0gWdTdnRS",5,1,"High school"
"R_2E17bOkFMR7ONdh",10,1,"Postgrad"
"R_1NEStV0gZ1UFcgx",9,1,"Bachelors"
"R_2y8CU1L9qAhLuR2",9,1,"Bachelors"
"R_aVIwVKYbT3AgGS5",8,1,"Bachelors"
"R_1jDuEcL2t0FJnIl",7,1,"College/Trades"
"R_XGQD1pr1Vt9lEIh",9,1,"Bachelors"
"R_1CEDZShrIce9bwu",9,1,"Bachelors"
"R_un55vDUj2aiikYV",5,1,"High school"
"R_3F4zfFvWh8tdQAN",5,1,"High school"
"R_22XJv0CKRgZpefB",6,1,"College/Trades"
"R_3IRa4aQ6xGdDH6s",6,1,"College/Trades"
"R_210MwWrUBxUOJWk",7,2,"College/Trades"
"R_QcbmXNoRGwz2O1X",5,2,"High school"
"R_3qjTZq5lNZlzUBW",9,1,"Bachelors"
"R_3NPyJ38k66fsZzz",5,1,"High school"
"R_2WBGHO19eGxWObn",1,1,"No degree/ diploma"
"R_1etpOqpkVJLFsbM",8,1,"Bachelors"
"R_3q80YcXuBWgGHW9",9,1,"Bachelors"
"R_3IbCXLvY2AVB3d0",5,1,"High school"
"R_325yoLsS89VEEuP",6,1,"College/Trades"
"R_2R7YMdYx4596bwQ",7,1,"College/Trades"
"R_3noctmotT3LCQnZ",8,1,"Bachelors"
"R_2D1YztKfoXOxvly",5,1,"High school"
"R_2s7nIJTeV2Q81If",9,1,"Bachelors"
"R_1d099vuxZMDkJAO",4,2,"No degree/ diploma"
"R_udX2bdNVhfab3G1",6,1,"College/Trades"
"R_23f3omrE8NBIJf8",8,1,"Bachelors"
"R_12z57LqcIeIDYGp",9,1,"Bachelors"
"R_1GjtwweuHAPH0lP",9,1,"Bachelors"
"R_2rw619WqrMCnEV6",7,1,"College/Trades"
"R_b2Xa53Pq8DtzA89",5,1,"High school"
"R_2D1gcHVyfKtIWj3",8,1,"Bachelors"
"R_1P5gLoDYhmA1YLc",9,1,"Bachelors"
"R_1HNGIGdb76EjVW9",4,1,"No degree/ diploma"
"R_RLI8Vzrm0VL6Y3n",10,1,"Postgrad"
"R_BQUhAJkcU0ycA4p",9,2,"Bachelors"
"R_C2q1EZng176RY9H",7,2,"College/Trades"
"R_3lXGf8faV1Su70U",7,1,"College/Trades"
"R_x6qnVMRfUGkvRFn",7,1,"College/Trades"
"R_1ousJEB66isht2W",10,1,"Postgrad"
"R_2y4v3T3hHMybyPz",7,1,"College/Trades"
"R_27QNjJapKkSxHFM",5,2,"High school"
"R_3q3bXeEoBgjNPDX",7,1,"College/Trades"
"R_3qleRY43PGJEUxb",9,1,"Bachelors"
"R_2PhxFudV5pKKUkc",6,1,"College/Trades"
"R_2qldjkaKbHKQwrO",7,1,"College/Trades"
"R_1IYGVuE52R3TIJY",9,1,"Bachelors"
"R_11YhePq2vWB1rYw",11,1,"Postgrad"
"R_2YQXQJFcrFxk5lu",5,1,"High school"
"R_Wedn4AGPzZ1jOz7",5,1,"High school"
"R_1LcfK2wmJbADKt4",9,2,"Bachelors"
"R_D6pntDXCFDqxZXH",9,2,"Bachelors"
"R_vJEBjaKWdHo30xr",8,1,"Bachelors"
"R_1mymCvwyVKpHatf",9,1,"Bachelors"
"R_1K7P5yJ3Rzw0BYu",8,1,"Bachelors"
"R_1N3cBWLh5ext3de",5,1,"High school"
"R_3PsOcGDAWKUTtKe",9,2,"Bachelors"
"R_5BFDsDh3UfvzOJX",10,1,"Postgrad"
"R_3imVhDsRlskAKSQ",6,1,"College/Trades"
"R_1lAXjIOF3Un6fom",6,1,"College/Trades"
"R_beImWLvEs99v73j",7,1,"College/Trades"
"R_10woSGdOzlXToWL",9,1,"Bachelors"
"R_DPtwY89rsPQnj1L",9,1,"Bachelors"
"R_22LI0aMPzZ62L3j",9,1,"Bachelors"
"R_3g5UL81Ceekg6On",4,1,"No degree/ diploma"
"R_1hyY6EzbwWxaoN9",8,1,"Bachelors"
"R_2So6BIgvCPIJcAt",7,1,"College/Trades"
"R_1ociMGQWu6SW688",5,1,"High school"
"R_BXiFgiyj42d9u8N",7,1,"College/Trades"
"R_25Af8KYVaCW6rQ7",5,1,"High school"
"R_331i7728Po9tejm",4,1,"No degree/ diploma"
"R_1rBO5t0OC8SDdsD",7,1,"College/Trades"
"R_29nsokkbswWpVFl",10,1,"Postgrad"
"R_1SzfjJeSeQpqyWd",11,2,"Postgrad"
"R_2b2kkhVWm5opp2O",11,1,"Postgrad"
"R_1fkZ7HYfukwHA3U",9,1,"Bachelors"
"R_10ACwD7ryluWSAK",9,2,"Bachelors"
"R_3oAAX1EIy3NFRWA",7,1,"College/Trades"
"R_3Js0Za4UaeMbmFd",9,1,"Bachelors"
"R_1NfQOrGGTYBaTzt",11,1,"Postgrad"
"R_1ifDE7NbNWLyT4I",9,1,"Bachelors"
"R_116ku58YIMkKwG5",7,1,"College/Trades"
"R_2xLeu5s3eaHstnJ",7,1,"College/Trades"
"R_3IbfYYrmHUEq2Rq",6,1,"College/Trades"
"R_3hnEUArBanb093K",4,1,"No degree/ diploma"
"R_2QAjwu3jRgRo7eB",7,1,"College/Trades"
"R_1ruAGEx8kxNpBhi",7,1,"College/Trades"
"R_2CTY1m9IDGWND42",8,1,"Bachelors"
"R_273hrIRI8IuaR74",5,1,"High school"
"R_2zpvwWXyiVFy3Im",10,1,"Postgrad"
"R_27VEJhS8H6atK6p",11,1,"Postgrad"
"R_25GcwH1hiu3hVlH",9,2,"Bachelors"
"R_sjQqjkOR3ZJRTbj",7,1,"College/Trades"
"R_3CIeArWaT4H2yew",5,1,"High school"
"R_01WtWldg9fiAD1D",9,1,"Bachelors"
"R_3egV9kJDo5W6hFw",6,1,"College/Trades"
"R_ugAYbEO4Jfl5CCd",6,1,"College/Trades"
"R_3QVin3WHxeztKmJ",6,1,"College/Trades"
"R_8wZYLMU2ESxMa1H",8,2,"Bachelors"
"R_2COG4gNm4i2AT5X",5,1,"High school"
"R_2pJkiCD6TiqGhBZ",11,1,"Postgrad"
"R_2rxdci2dUr6BXje",5,1,"High school"
"R_1nTPXH8FXIYPLTE",9,1,"Bachelors"
"R_24Pol8s2dwGdRYN",8,1,"Bachelors"
"R_10PdIKiIiWAB7Ui",4,1,"No degree/ diploma"
"R_2dxY6EZplvsT4bx",5,1,"High school"
"R_2Qn8Klnta31jG0k",9,2,"Bachelors"
"R_3rSvpqjWG4pbT3e",5,1,"High school"
"R_324rp2Ez74S200L",6,1,"College/Trades"
"R_bxsJcNHT8PoUSUp",11,1,"Postgrad"
"R_py0J0jKSg3BELoB",6,1,"College/Trades"
"R_AnUkWZfLHe2F7gd",7,1,"College/Trades"
"R_RmeFLjfhj1sFztT",10,2,"Postgrad"
"R_vNPkFcKg3TSsy1X",4,2,"No degree/ diploma"
"R_3Hz5Y6n408PhBcQ",9,1,"Bachelors"
"R_OkSAiKGFe38XA2d",4,1,"No degree/ diploma"
"R_3EGWTefx5YSflys",5,2,"High school"
"R_2v7i4MVHYkl95t4",7,1,"College/Trades"
"R_Toq6yWruE7wlV05",6,1,"College/Trades"
"R_3hiNWlLbnSZs9JV",10,1,"Postgrad"
"R_2SIHJiIAxPrNKRR",5,2,"High school"
"R_2v2IviCm3RgA5AN",5,1,"High school"
"R_216Su8wxre5VMgz",9,2,"Bachelors"
"R_2rpBZoDaMr45YRk",7,1,"College/Trades"
"R_1gAMUnFqprHhCtK",9,1,"Bachelors"
"R_55Uq6YHP8TF2RyN",7,2,"College/Trades"
"R_21GUckC6pmGW29s",6,1,"College/Trades"
"R_1eWBNynqnEMStfW",8,2,"Bachelors"
"R_2uwGhmRjO9j5mOB",9,1,"Bachelors"
"R_XByl00XaBLMtejn",5,2,"High school"
"R_2rvBmndChsTeTqt",5,1,"High school"
"R_ehxxvvHx6vRgXap",7,1,"College/Trades"
"R_1hYExnnzfHU8pFn",9,1,"Bachelors"
"R_22n7dOQJCJH3xZL",7,1,"College/Trades"
"R_1KygsWmnBTdj1jd",4,2,"No degree/ diploma"
"R_2V9nV9ZdABGvwhO",9,1,"Bachelors"
"R_2rUhkwQey66hqto",4,1,"No degree/ diploma"
"R_2viflVjr5wQLxQf",5,1,"High school"
"R_3fATvqkQL5TdsDR",8,2,"Bachelors"
"R_sOjtbJw4TC7vQcN",5,1,"High school"
"R_1Nw7HSjM7zAHRyN",5,1,"High school"
"R_10SJKi6zumzjcGQ",8,2,"Bachelors"
"R_d5NV8WLm5XQP6Ip",4,1,"No degree/ diploma"
"R_2w5DINBT1jJWN9T",5,1,"High school"
"R_2U9LC6LH0ah2BY4",9,1,"Bachelors"
"R_2UbzKz7F1bqLKl2",6,1,"College/Trades"
"R_1H7bUc5AlH12aVD",8,1,"Bachelors"
"R_QbmvDZLJMA7W8rn",8,2,"Bachelors"
"R_1igjBKvnlQ3rYME",9,1,"Bachelors"
"R_31jcGL4SsuXiVQW",6,2,"College/Trades"
"R_1K6zrxEbWiMA0VI",7,1,"College/Trades"
"R_21hvYFGFcUKFVc8",6,1,"College/Trades"
"R_1IrZEO0fHKRSERR",6,1,"College/Trades"
"R_10YGoaKj8pVKnyD",6,1,"College/Trades"
"R_1CD5o0F8Bk3fbou",9,1,"Bachelors"
"R_tMNBBpe7Zz08o7L",9,1,"Bachelors"
"R_yVWJlr1Zp4pagvv",10,1,"Postgrad"
"R_3ey2sbBnquwaFGR",11,1,"Postgrad"
"R_UfnFPqyweYtUh0d",11,1,"Postgrad"
"R_1QbkyD8paeo2g0S",10,1,"Postgrad"
"R_2P80Rpy9NIR2hgD",5,1,"High school"
"R_1LOwxFGIAV7D4Ec",6,1,"College/Trades"
"R_3iCIwNtVcum0dA1",6,1,"College/Trades"
"R_enW4Hp6fnSvbwbv",6,1,"College/Trades"
"R_1er6hmh49oLNmtg",9,1,"Bachelors"
"R_217IIGZr1KH1hOC",6,1,"College/Trades"
"R_2ruPaDh65MidjUg",5,1,"High school"
"R_2eRTRbaj9j5P6wC",9,1,"Bachelors"
"R_XR1cQYUuruS7kRj",7,1,"College/Trades"
"R_2BnyS2LE69c2bYw",11,1,"Postgrad"
"R_8qxom2LbQ48TpxT",9,1,"Bachelors"
"R_2TNnNOaS4yUq9j9",7,1,"College/Trades"
"R_0ugOKM0IlPUZW49",8,1,"Bachelors"
"R_3MKYgRzCgQvdeZo",2,2,"No degree/ diploma"
"R_bD7F7jtNBl34eFb",9,1,"Bachelors"
"R_6A0L9lIAnC8f2SZ",9,1,"Bachelors"
"R_1irE59Qcf0ODeEq",9,1,"Bachelors"
"R_2Y97XO75eLH6DX3",7,1,"College/Trades"
"R_3siQYg0FG2MtjVj",9,1,"Bachelors"
"R_3L59rI5mxrNtJhr",11,1,"Postgrad"
"R_117sKh06c5m1AeU",9,1,"Bachelors"
"R_1IT1xgA55EIw62i",10,2,"Postgrad"
"R_3Pdd0eCEI3PHZRT",6,1,"College/Trades"
"R_3qEGQrJsRtwxeL5",11,1,"Postgrad"
"R_2WVivBJlqoWG2mE",6,1,"College/Trades"
"R_sA6WMPsGM9cP5Gp",7,1,"College/Trades"
"R_3nvKYIPJGmJ3EIg",5,1,"High school"
"R_2WJqv5trr5niCcT",7,2,"College/Trades"
"R_3j6AFX2In1g6UjI",5,1,"High school"
"R_26mYSjHQfFhQbFd",6,1,"College/Trades"
"R_9U113bc1qytiFbj",9,1,"Bachelors"
"R_2q8bg81hlVvkpnU",8,1,"Bachelors"
"R_UXsx9DFjDwWFvKF",9,1,"Bachelors"
"R_3s4GrDifxxUlgmH",11,2,"Postgrad"
"R_2fkUMJTtTDM43AP",6,1,"College/Trades"
"R_3j7Iv6M51XgpeYg",9,1,"Bachelors"
"R_21I0la5gIaHCLMn",7,1,"College/Trades"
"R_29uArMGJL8iq1H7",9,1,"Bachelors"
"R_z2uTz3je3JATuOB",5,1,"High school"
"R_2eWtN5wtYMSeukZ",3,1,"No degree/ diploma"
"R_1M4Xvo9VK4IpgIO",7,1,"College/Trades"
"R_3DiRcbljMY09Q7m",5,1,"High school"
"R_TcjdOK9Gy7v8ZO1",5,1,"High school"
"R_1KrlCrgkhlPpSib",10,1,"Postgrad"
"R_1obxzZJmN9OSBlT",10,1,"Postgrad"
"R_3s4xoOET12T2r4R",6,1,"College/Trades"
"R_Xozch8doembrhv3",10,1,"Postgrad"
"R_3gYnxupBhAw9Ln1",5,1,"High school"
"R_3NPv5z0rerMCpF1",6,1,"College/Trades"
"R_DdbdIsuo95SgiiZ",11,1,"Postgrad"
"R_DDdBGpCfVaa8Nfr",7,1,"College/Trades"
"R_33wDPUrz6cQFcLZ",7,1,"College/Trades"
"R_C7AGsbW5Nm9PWet",4,2,"No degree/ diploma"
"R_2w5JvctnIzHDCu5",9,1,"Bachelors"
"R_2QDwAv4snCEbWQb",9,1,"Bachelors"
"R_3Ma2n0wO2cpFfdp",10,2,"Postgrad"
"R_1FJorU8GtOFnMAF",9,1,"Bachelors"
"R_2uVcJnORruCLLlC",10,2,"Postgrad"
"R_VJuGCNfTMr93uKJ",9,1,"Bachelors"
"R_1MYaqeaIiRqrFEy",8,1,"Bachelors"
"R_3hABzwhNZZUZ68s",7,1,"College/Trades"
"R_2y7bVw6bLM5kZQK",10,1,"Postgrad"
"R_31aZ8vMXt8mlsuY",7,1,"College/Trades"
"R_vwQ1KBtgMAi0cmZ",11,1,"Postgrad"
"R_2fj63LjBJwj24yj",9,2,"Bachelors"
"R_eQJJyVtTQ3UekN3",9,1,"Bachelors"
"R_2scFB9CHnwQJ2eC",5,1,"High school"
"R_3Ep3iluDYAe2C68",8,1,"Bachelors"
"R_3nqiQPLXAWkgD1r",8,1,"Bachelors"
"R_20MdqIlYgRXEivx",7,2,"College/Trades"
"R_3fAHTH54mzjXxfB",10,1,"Postgrad"
"R_1f2blKsPKK8BKD9",10,1,"Postgrad"
"R_1hAQi23DD2mRRxF",7,2,"College/Trades"
"R_3ffXhJ1VaEeeyMz",6,1,"College/Trades"
"R_aafC6I8R0PoyylP",4,1,"No degree/ diploma"
"R_32QIYfqcTMqiO8q",4,1,"No degree/ diploma"
"R_240fe4fkhgwfPz8",6,1,"College/Trades"
"R_1MjnICi0qMUYtnX",7,1,"College/Trades"
"R_2WPhjArLWwDd9ca",7,1,"College/Trades"
"R_3gNmciaqCzbQzyl",8,1,"Bachelors"
"R_1n8cpUYt5EtMfxD",7,1,"College/Trades"
"R_2TuiuTW7Zfo5DdQ",9,2,"Bachelors"
"R_3G3p9VOcVxZ8PjN",5,1,"High school"
"R_2Cy1MpV0fR0VDpZ",6,1,"College/Trades"
"R_33qmVUULXHAnNii",6,1,"College/Trades"
"R_cM7CSdpthXhZHxL",10,1,"Postgrad"
"R_2bHGWpRdBhUId1d",9,1,"Bachelors"
"R_2wgkH6vQA0X7P0k",10,1,"Postgrad"
"R_20ZqRgAhVlmpXWY",7,1,"College/Trades"
"R_25tnPUBEqxktNL6",9,1,"Bachelors"
"R_ZCD4DxzOiUgLy3n",7,1,"College/Trades"
"R_3n1336rEhzGJPyv",7,1,"College/Trades"
"R_77ozqJmLhgZBVkZ",7,1,"College/Trades"
"R_2R24JRY5iqQ7Ms8",8,1,"Bachelors"
"R_1JX82laXK6pxxZs",6,1,"College/Trades"
"R_3k7dhpNS6tvPshe",4,1,"No degree/ diploma"
"R_ZdHWq7Dl3lYwCuB",8,1,"Bachelors"
"R_2fpajs9SXzfRUo8",5,1,"High school"
"R_22JHpJe1myTbTSc",7,1,"College/Trades"
"R_33EHfG4DTCenq3q",10,1,"Postgrad"
"R_2rqjNeAavh7sVUv",9,1,"Bachelors"
"R_2y8UsHTucU2CczW",5,1,"High school"
"R_20TFzQ6ISkguUgk",10,2,"Postgrad"
"R_27jIQl1aD1i9AD7",4,1,"No degree/ diploma"
"R_3jVxpGyHs1vL8to",7,1,"College/Trades"
